author_id,text,lang,id,created_at.x,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,username,name,description,created_at.y,verified,url
367861956,"@JorgeSharp Como siempre mintiendo, se escuchan 1 o 2",es,1384728491317399553,2021-04-21T04:39:33.000Z,0,0,0,0,karlossco,Carlos Van Basten™,"Derecho y Deberes
Creo en Dios
Cinéfilo, Series
Todo menos comunista
Negro y el Blanco ⚫⚪
Scorpio
#Logística #Ventas #Publicidad ♏️",2011-09-04T17:55:36.000Z,FALSE,""
367971429,@JorgeSharp @connieachurra Ademas un 10% de dignidad..al final lo pagamos nosotros como todo Jorge..!!,es,1384731189609705473,2021-04-21T04:50:17.000Z,0,0,1,0,pberrios71,pedro,"",2011-09-04T21:33:26.000Z,FALSE,""
38538583,"@JorgeSharp Yo q tú no subiría algo así, se nota q están tocando cerca de tu casa, yo diría q la cosa va en repudio tuyo más q nada 🤣",es,1384748932077608960,2021-04-21T06:00:47.000Z,0,0,1,0,toobar,claudio villarroel #SomosLaResistencia 🟢,"#ConViolenciaNoHayAcuerdos
#SomosLaResistencia",2009-05-07T22:49:42.000Z,FALSE,""
491918973,@JorgeSharp Cuánto has agarrado tu? Deja de mentir!  Además los que más necesitan la plata son en  su mayoría los que ya se quedaron sin fondos!,es,1384730786738364418,2021-04-21T04:48:41.000Z,0,0,0,0,EstellaCordova,Cordova Estela,"La verdadera ignorancia no es la falta de conocimientos, si no el hecho de rehusarse a adquirirlos. Karl Popper.",2012-02-14T04:54:03.000Z,FALSE,""
62934858,"@JorgeSharp ¿Y la la plata que se te "" perdió"" ?....",es,1384724878939639810,2021-04-21T04:25:12.000Z,2,0,1,0,Ballsto,Jorge Carrasco S.,"Iron Maiden , Megadeth , Led Zeppelin , Black Sabbath , Motörhead , Heaven and Hell , Judas Priest , Slayer , Nirvana , CHILE y Ñublense de Chillàn.",2009-08-04T21:32:44.000Z,FALSE,""
63521333,"@JorgeSharp Se esta desarmando Valparaiso, ese es el ruido... lo tienes en las ruinas...",es,1384728260433649664,2021-04-21T04:38:38.000Z,0,0,1,0,cristianmoyap,#SepaMoya 💚🇨🇱🐶⚔️💙,Del 22% 💚 #Patriota 💙 Grande la U!! #Mandaloriano #cienaguilas #DogLovers,2009-08-06T19:47:59.000Z,FALSE,""
65780560,@JorgeSharp Y como será recordado el alcalde de Valpo?? Ahhh??? 900 palitos sin justifucar ....,es,1384738378428686336,2021-04-21T05:18:51.000Z,0,0,0,0,pdbustamantem,Patricio Bustamante,Piloto (de aire y mar) Ing. Naval e Industrial. Amo a mi esposa y 4 hijos. Tenemos un Angelito que se adelantó en su camino. A Dios por sobre todas las cosas.,2009-08-15T00:39:59.000Z,FALSE,""
707693916,"@JoignantAlfredo @JorgeSharp Profesor desde la otra vereda le digo que son estos cabros con su ultrismo pueril los que facilitaron este “momento constituyente”, y los intelectuales (con respeto a ud lo considero como tal) festinaron con lo ocurrido. Eso tiene un costo y ese que se desbordan. Aceptarlo",es,1384734264789553155,2021-04-21T05:02:30.000Z,0,0,0,0,sergioteuquil,Sergio Teuquil,alguien que cree en la razón y sentido común.,2012-07-20T19:48:37.000Z,FALSE,""
708710828715933697,@JorgeSharp 😂😂😂eres tú mismo 😂😂🤦🏻‍♂️,es,1384729730373591041,2021-04-21T04:44:29.000Z,0,0,0,0,Don___Benito,"Mas Familia, menos estado!!","Aporto a Chile, genero empleos y pago impuestos! Patria y libertad!",2016-03-12T17:46:43.000Z,FALSE,""
721479532,@JoignantAlfredo @JorgeSharp No hay mucho que hacer cuando se persevera en la arrogancia.,es,1384721575866474496,2021-04-21T04:12:05.000Z,0,0,1,0,manugutierrezco,Manuel Gutierrez,"",2013-10-18T23:10:39.000Z,FALSE,""
764161092,@JorgeSharp La misma  crueldad que Ud tuvo al permitir la destrucción  de Valparaíso  y su miseria,es,1384726359935791105,2021-04-21T04:31:05.000Z,0,0,0,0,Cmariamoya,Carmen Moya,Orgullosa madre de 4 hijos y abuela de 6 maravillas  de nietos. Quiero a mi país libre,2012-08-17T17:58:35.000Z,FALSE,""
77080175,@JorgeSharp Más fuerte el olor a mierda que mantienes en el ex maravilloso Valparaíso!!!!,es,1384723823409475589,2021-04-21T04:21:01.000Z,0,0,1,0,clacev,Claudio Acevedo G,"Emprendedor cuesta arriba pero sin intención de arrodillarse a esta izquierda y menos aceptar el comunismo qué quiere destruir chile!Voto Rechazo,te gusta?bien",2009-09-24T23:58:34.000Z,FALSE,""
79853,@JorgeSharp Con el micrófono al lado cualquiera 🤣🤣🤣,es,1384723267253116928,2021-04-21T04:18:48.000Z,0,0,1,0,Macphisto,Macphisto,Software Developer 💻 | Dog Lover 🐶 | Chuncho 🤘,2006-12-19T12:52:27.000Z,FALSE,""
807757831,"@JorgeSharp @PamJiles NOOOO JORGITO, DONDE TE SENTASTE?",es,1384722826788212737,2021-04-21T04:17:03.000Z,0,0,2,0,palomanomami,nils sjöberg,the music that they constantly play it says nothing to me about my life.,2012-09-06T22:57:03.000Z,FALSE,""
81368840,"@Sergio_Valech @JorgeSharp Que weona esta gente ¡¡¡
Arderá chile si es necesario x justicia social
#TerceRetiroDel10MV",es,1384730599676579842,2021-04-21T04:47:56.000Z,0,0,0,0,fkifafi,Paisana,"Maktub.......todo esta escrito!!!
Mujer,madre,trabajadora,multifacetica, polifuncional,intensa,franca.",2009-10-10T14:44:54.000Z,FALSE,""
832007903213142018,"@JorgeSharp |￣￣￣￣￣￣￣￣￣￣￣￣￣l
 @sebastianpinera desprecia
 a las personas que gobierna.
|＿＿＿＿＿＿＿＿＿＿＿＿＿l      
                   \ (•_•) /
                     \      /
                       ---
                     _|   |_",es,1384729771934982144,2021-04-21T04:44:39.000Z,5,0,5,0,AlRod1963,Alejandro Rodríguez 🇨🇱🇨🇱🇨🇱🇨🇱,"Papá, divorciado, abuelo, partner de la mamá de mis hij@s; con compañera, médico. De izquierda. Sigo al amor, a la empatía y a la democracia. Ateo. Colocolino.",2017-02-15T23:25:16.000Z,FALSE,""
866414898112323584,@JorgeSharp #fuerasharp https://t.co/gSajdzGdhU,und,1384731879220424704,2021-04-21T04:53:01.000Z,0,0,3,0,DGBA53,Guillermo,Patriota🇨🇱⚓🇨🇱⚓🇨🇱⚓🇨🇱⚓🇨🇱⚓🇨🇱⚓🇨🇱,2017-05-21T22:06:23.000Z,FALSE,""
876638184012206080,@JorgeSharp Igual que el olor a pichi fuerte en Valparaíso...,es,1384733233644982272,2021-04-21T04:58:24.000Z,0,0,1,1,pelafustan9,PELAFUSTAN 💚💚💚,"psicólogo libertario LIBERTAD,LIBERTAD,LIBERTAD",2017-06-19T03:10:05.000Z,FALSE,""
948732961,@JorgeSharp https://t.co/R4FmooIRls,und,1384740817324105734,2021-04-21T05:28:32.000Z,0,0,1,0,BenitoParranda,Benito Parranda,"",2012-11-15T00:02:08.000Z,FALSE,""
96031009,@JorgeSharp Creo que también falta 10% de algo por acá y no precisamente de fondos 😅,es,1384722828092653569,2021-04-21T04:17:03.000Z,0,0,1,0,FabooAlonso,Fabian Alonso,"Emprendedor ✌ Nuevos Proyectos 🍕🥗  Trabaje con bacterias 🔬, Ex-estudiante de TM en Imagenología y Física Médica☢.
#ACC 🇨🇱🏳️‍🌈",2009-12-11T01:40:53.000Z,FALSE,""
975382466902085632,@JorgeSharp @PamJiles Que rata.,es,1384724184354459649,2021-04-21T04:22:27.000Z,0,0,0,0,FrrOsorio,Franco Osorio L,"Filosofía y  Socialdemocracia. 
Las opiniones son exclusiva responsabilidad de quién las lee.",2018-03-18T14:44:36.000Z,FALSE,""
