author_id,text,created_at.x,id,lang,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,name,url,created_at.y,description,verified,username
2061091,@Fahrenheit_2021 @RDemocratica Es fácil opinar sin dar la cara,2021-04-21T00:13:13.000Z,1384661462627635202,es,0,1,2,0,dany suarez,"",2007-03-23T23:04:09.000Z,"",FALSE,danysuarez
2602440337,"Lee la entrevista a nuestra candidata a constituyente en el D11 @caroperezdattar! #UsaTuPoder #NuevaConstitucion 
@RDemocratica https://t.co/zhgaxVASuV",2021-04-20T21:11:02.000Z,1384615616779329541,es,1,0,4,0,RD Oriente,https://t.co/I4egZDllin,2014-07-03T23:32:44.000Z,"Somos el territorio de @RDemocratica Oriente (Las Condes, Vitacura y Lo Barnechea). ¡Desde nuestros barrios súmate a cambiar Chile!",FALSE,RD_Oriente
2948937185,"@RDemocratica @CatalinaPerezS MENTIRA
ningún gobierno de ningun pais como chile a hecho mas por su país.
ustedes no son tontos ni ciegos... son simplemente MENTIROSOS y usan el dolor ajeno a su conveniencia",2021-04-20T23:24:28.000Z,1384649196469370885,es,0,0,0,0,Caleta Pelluhue,"",2014-12-29T10:26:19.000Z,"",FALSE,rodrigo_danioni
2948937185,"@RDemocratica Chile va a tener que tocar cacerola por DECADAS...
somos mas pobres, somos un peor país, todo con el auspicio del PC  y FA y cía.",2021-04-21T00:16:00.000Z,1384662164263342081,es,0,0,0,0,Caleta Pelluhue,"",2014-12-29T10:26:19.000Z,"",FALSE,rodrigo_danioni
2976985948,@RDemocratica @CatalinaPerezS https://t.co/dUThePfllP,2021-04-21T00:57:17.000Z,1384672555886383105,und,0,0,0,0,Mauricio Sánchez,"",2015-01-13T19:20:33.000Z,"Licenciado en Ciencias Ecológicas, filósofo oceánico, relator de cambio climático.",FALSE,msanchezbarraza
300049495,@jdelafuenteceli @CNNChile @SenadoresDC @SenadoresPPD @SenadoresPS @Diputados_PC @bancadaPSchile @DiputadosDC @GaelDiputada @RDemocratica @elfrente_amplio @KarolCariola Que van a cambiar si ellos siguen ganando sus mismos sueldos,2021-04-20T21:13:49.000Z,1384616316179410944,es,0,0,0,0,HERNAN FELIPE,"",2011-05-17T03:28:09.000Z,"",FALSE,HERNAN_FELIPE_A
3230936278,"Mañana 18 hrs!

👉 Live Constituyente:

🔸@gabrielboric, diputado y candidato presidencial de @la_convergencia, @FuerzaComunCL y @RDemocratica.

🔸@MarielaSerey, candidata a constituyente por el D6.

🔸@Ma_joseOyarzun, candidata a constituyente por el D7.

https://t.co/lvMwIFzFaS https://t.co/E6PxPHjDxJ",2021-04-20T16:04:44.000Z,1384538533365522432,es,14,2,33,0,Nataly Campusano,https://t.co/RgJ4utjavw,2015-05-03T15:53:19.000Z,"Actual Consejera Regional de Valparaíso por el Frente Amplio. Directora Territorios Colectivos. 
La Región con Lentes de Mujer, vamos con todo! 💜✊",FALSE,Naty_campusano
3315691330,@MiguelCrispiS @Senado_Chile @vladomirosevic @Mayafernandeza @RDemocratica https://t.co/tM4rc6YoCv,2021-04-20T18:45:23.000Z,1384578961599078403,und,0,0,0,0,Guillermo Quiroz,"",2015-06-09T19:10:18.000Z,En tercera via ciudadana Observó y medito mejorar mi país aunque algunos me vean como un patipelado,FALSE,terceraviaciuda
3333781205,@LatorreJI @JJVVQuintay @Gmunoz51 @RDemocratica @RD_RegionValpo @EcosocialRD @Mister_Wolf_0 Esto no es ilegal ?,2021-04-20T19:25:30.000Z,1384589058127638533,es,0,0,0,0,Ⓜ Gp #Apruebo+ CC,"",2015-06-19T01:34:53.000Z,Chile,FALSE,Marcelagp2
336293379,"Chile no necesita palabras, necesita acciones. #acusaciónconstitucional
#AcusacionConstitucionalAPiñeraAhora
@RDemocratica @PDC_Chile @PSChile @PRSDChile @Liberales_Chile @la_convergencia @PPD_Chile @PCdeChile @phumanista @elfrente_amplio",2021-04-21T02:34:57.000Z,1384697134210035712,es,1,0,1,0,#apruebo #CC 🏳️‍🌈,"",2011-07-16T01:57:23.000Z,"Chillanense.  Católico. #catlover ... Siempre a la izquierda.
En todo amar y servir 🇨🇱🐈🏳️‍🌈",FALSE,mavileslillo
362150598,"@AlexArayaL @IraciHassler @biobio ES UNA LASTIMA PERO EN CHILE ESTE GB. NOS QUIERE PRIVAR DE LA POCA LIBERTAD DE PRENSA QUE TENEMOS? Y ESTO SE DEBE A LA OPOSICION, Y AMBAS CAMARAS. DONDE NO SE ACUSA CONTITUCIONALMENTE ESTE GB.?
@SenadoresPS @bancadaPSchile @SenadoresDC @DiputadosDC @Diputados_PC @RDemocratica",2021-04-20T22:38:54.000Z,1384637728642506759,es,0,0,0,0,jorge de la fuente c,"",2011-08-25T22:59:16.000Z,"",FALSE,jdelafuenteceli
362150598,"@_felipecofre @Cooperativa QUE BUENA PIÑERA ENCENDIO Y APLAUDE LOS CACEROLAZOS?
@bancadaPSchile @Diputados_PC @GobiernodeChile @KarlaRubilar @MinDesarrollo @RDemocratica",2021-04-21T02:09:39.000Z,1384690764102393856,es,0,0,0,0,jorge de la fuente c,"",2011-08-25T22:59:16.000Z,"",FALSE,jdelafuenteceli
362226172,"@RDemocratica @amaya_alvez #TercerRetiro10xCiento #TercerRetiro10Ciento Se acabó el Gobierno de Piñera, y que la clase política no se preste para los juegos de La Moneda, se acabaron los salvavidas, y la derecha democrática debe abandonar este Gobierno ahora ya. Elecciones en Mayo no hay",2021-04-20T22:33:35.000Z,1384636388860178432,es,0,0,1,0,Guillermo Antonio,https://t.co/naRc6O2bHN,2011-08-26T01:49:48.000Z,"Feliz Padre, intento de opinólogo de la contingencia política, Ingeniero, especialista en materias de seguridad social, licencias médicas y SIL.",FALSE,GupavAntonio
383309209,"@PSChile @PCdeChile
@RDemocratica @elfrente_amplio @la_convergencia",2021-04-21T05:07:58.000Z,1384735641125195779,und,0,0,0,0,Yo APRUEBO Justo Sánchez,"",2011-10-01T17:02:45.000Z,"Dirigente Asociación Nacional de Funcionarios de Aduanas 
Andino de corazón, mi corazón ❤ siempre a la izquierda.",FALSE,jufesa1967
383309209,@PRSDChile @PCdeChile @RDemocratica @elfrente_amplio @la_convergencia,2021-04-20T23:21:04.000Z,1384648342173540359,und,0,0,0,0,Yo APRUEBO Justo Sánchez,"",2011-10-01T17:02:45.000Z,"Dirigente Asociación Nacional de Funcionarios de Aduanas 
Andino de corazón, mi corazón ❤ siempre a la izquierda.",FALSE,jufesa1967
383309209,"Te acuerdas de este discurso @sebastianpinera, Le estás haciendo lo mismo a tú pueblo, eso si acá con la complicidad de la pseudo IZQUIERDA que no son capaces de acusarte constitucionalmente @PDC_Chile @PSChile @PPD_Chile @PRSDChile @RDemocratica @elfrente_amplio @la_convergencia https://t.co/MO9EsxNVTy",2021-04-21T05:34:44.000Z,1384742376443416577,es,0,0,1,0,Yo APRUEBO Justo Sánchez,"",2011-10-01T17:02:45.000Z,"Dirigente Asociación Nacional de Funcionarios de Aduanas 
Andino de corazón, mi corazón ❤ siempre a la izquierda.",FALSE,jufesa1967
383309209,Ni por ningún candidato perteneciente o patrocinado por la @udipopular @RNchile @evopoli @PLRchile @PPD_Chile @PRSDChile @RDemocratica @elfrente_amplio @la_convergencia,2021-04-21T04:10:46.000Z,1384721245049180160,es,0,0,0,0,Yo APRUEBO Justo Sánchez,"",2011-10-01T17:02:45.000Z,"Dirigente Asociación Nacional de Funcionarios de Aduanas 
Andino de corazón, mi corazón ❤ siempre a la izquierda.",FALSE,jufesa1967
477118250,@MiguelCrispiS @Senado_Chile @vladomirosevic @Mayafernandeza @RDemocratica Y cómo se hará para no sufrir sin tener #LeydeCuidadosPaliativos??,2021-04-20T20:57:26.000Z,1384612195590410240,es,0,0,0,0,Jaime A. Hidalgo A.,"",2012-01-28T21:18:58.000Z,"Nacido en Medellin, viviendo en Santiago de Chile. Chilombiano. Internista y Geriatra.",FALSE,Jhidalgoanfossi
56758518,@Naty_campusano @gabrielboric @la_convergencia @FuerzaComunCL @RDemocratica @MarielaSerey @Ma_joseOyarzun @gonzalowinter @LatorreJI @GaelDiputada @Alo__arellano @javierapelo_ @IgnacioAchurra @DiegoPardow @GiorgioJackson Veo al Boric y vomito.,2021-04-21T00:11:54.000Z,1384661132141543424,es,0,0,0,0,Francisco González G,"",2009-07-14T17:36:20.000Z,"",FALSE,quilpue9
60691809,"@javiparada @ignaciobriones_ Me alegra muchísimo que no estés en @RDemocratica 
Pero me pone triste saber que sigues haciendo daño donde vayas. Ponerte del lado del opresor y cómplice de tanto daño familiar y nacional, es de una mendicidad que no alcanzo a describir.",2021-04-21T02:58:52.000Z,1384703149915709443,es,0,0,2,0,Carlos Danilo #concejal #VillaAlemana (XS 320),https://t.co/HVo1RELTz5,2009-07-27T19:51:41.000Z,XS-320 - Periodista sin remedio - Candidato a concejal por #VillaAlemana @Rdemocratica - Y por una #NuevaConstitución!!,FALSE,berliot
61019169,"@RDemocratica Gracias a ustedes HDP en &lt; 10 años mis hijos/nietos tendrán q irse de Chile. Creen q con sus ideales, conocimientos y lideres mejoraran las cosas.
Han gobernado en 2 municipalidades, en @Muni_provi se robaron hasta los ceniceros y Valpo lo convirtieron en un vertedero.",2021-04-21T00:38:29.000Z,1384667823285415937,es,0,0,1,0,EDGP,"",2009-07-28T21:07:02.000Z,"",FALSE,edgutierrezp
610569564,"Exigimos que los Noeslaformistas nos digan que harán ahora o, una vez más, dejarán la carga de acción al pueblo?
@PDC_Chile @PSChile @PPD_Chile @PRadicalcl @phumanista @RDemocratica

#AcusacionConstitucionalAPiñeraAhora 
#Cacerolazo 
#tercerretiroMV 
#FueraPiñera https://t.co/wN1PRMyAmj",2021-04-21T01:57:32.000Z,1384687714541391875,es,1,0,1,0,Janequeo,"",2012-06-17T03:58:42.000Z,"No te rindas, aún estás a tiempo
de alcanzar y comenzar de nuevo,
aceptar tus sombras, enterrar tus miedos, 
liberar el lastre, retomar el vuelo....",FALSE,PlinjoNisja
61650693,"@RDemocratica @CatalinaPerezS Ustedes son cómplices de Piñera, sus votos lo salvaron y apoyaron todas sus leyes represivas. Don cómplices de la miseria y el hambre de todo un pueblo.
#QueSeVayanTodos 
#EstallidoSocial2 
#tercerRetiroyPiñerapalaCasa",2021-04-21T01:48:22.000Z,1384685408534020098,es,0,0,1,0,Antonio Aravena,"",2009-07-31T01:06:12.000Z,"",FALSE,AntonioAravena
64924774,@RDemocratica Que no tiene cura. Muy distinto a no tener tratamiento médico,2021-04-20T19:11:00.000Z,1384585408189812737,es,0,0,0,0,Homero Gac,"",2009-08-12T03:36:30.000Z,"",FALSE,Homerogac
64924774,@MiguelCrispiS @Senado_Chile @vladomirosevic @Mayafernandeza @RDemocratica Algunos se pondrán en los zapatos de otros cuando pierdan la conciencia si tienen firmado un papel de eutanasia.,2021-04-20T18:42:57.000Z,1384578348299571201,es,0,0,2,0,Homero Gac,"",2009-08-12T03:36:30.000Z,"",FALSE,Homerogac
68418914,@Marce_Sandoval_ @RDemocratica @elfrente_amplio justo a tiempo.,2021-04-21T01:11:18.000Z,1384676082322903044,es,0,0,0,0,Cristian espinosa,"",2009-08-24T14:23:47.000Z,"",FALSE,esnave
722580618144587776,"📣Hoy @el_dinamo destaca la carta que enviamos junto a @CatalinaPerezS, presidenta de @RDemocratica y diputada por #Antofagasta, en relación al actuar de las FF.AA. contra la libertad de expresión y la interpelación que inició el #FrenteAmplio ante este tema. https://t.co/TSNca1Q66K",2021-04-20T22:45:09.000Z,1384639303431725056,es,1,1,3,0,Amaya Alvez 🍀 YQ-39,https://t.co/AU1fTrcHbW,2016-04-20T00:20:19.000Z,Candidata Constituyente #Distrito20 | Lista @adignidadcl por @Rdemocratica | Dra. en Derecho | Profesora @juridicysocudec | Defensora de DDHH en @colectiva_ddhh,FALSE,amaya_alvez
748606357,"Mañana 18 hrs!

👉 Live Constituyente:

🔸@gabrielboric, diputado y candidato presidencial de @la_convergencia, @FuerzaComunCL y @RDemocratica.

🔸@MarielaSerey, candidata a constituyente por el D6.

🔸 @Naty_campusano, core de Valparaíso. 

https://t.co/5ajkpBi7EY https://t.co/4QICUH4Tf2",2021-04-21T01:16:22.000Z,1384677356539944960,es,5,0,12,0,María José Oyarzún YQ-37 Constituyente,https://t.co/jdf5VrKwVE,2012-08-10T04:30:33.000Z,"Profe de Filosofía, feminista, política, subversiva y oficinista. Candidata constituyente YQ-37 por el Distrito 7. De @RDemocratica y antes de @marcatuvoto",FALSE,Ma_joseOyarzun
770586303410933760,@JorgeFl69744910 @RDemocratica https://t.co/wdLuUztouC,2021-04-20T22:46:58.000Z,1384639759314792450,und,0,0,0,0,Pedro Pablo Gonzalez,"",2016-08-30T11:37:46.000Z,"",FALSE,ppgonzalez76
770586303410933760,@RDemocratica Siempre arriba del cajón de tomates dando lecciones en todos los ámbitos....  Y eso que no le han trabajado un peso a nadie!!!! Que aporte real podrían dar!!!!,2021-04-20T22:48:50.000Z,1384640227831123968,es,0,0,0,0,Pedro Pablo Gonzalez,"",2016-08-30T11:37:46.000Z,"",FALSE,ppgonzalez76
770586303410933760,"@RDemocratica @amaya_alvez ""exigimos""...   Deberían entender que con los miserables votos que tienen en sus elecciones internas no están en condiciones de exigir nada....  Más bien de devuelvan las lucas que les entregamos todos los meses ...  Parasitos",2021-04-20T22:50:21.000Z,1384640611010195458,es,0,0,0,0,Pedro Pablo Gonzalez,"",2016-08-30T11:37:46.000Z,"",FALSE,ppgonzalez76
810230829939101697,"@MiguelCrispiS @Senado_Chile @vladomirosevic @Mayafernandeza @RDemocratica Bravo. Ahora la mitad de la población, es decir, las mujeres, tenemos menos control sobre nuestro cuerpo q enfermos terminales. Ahora somos ciudadanas de 3era categoria. No me sorprenderia que este permitido de menores de edad voten antes de que tengamos derecho al #AbortoLegal",2021-04-20T19:35:15.000Z,1384591511095025665,es,0,0,0,0,Consuelo Guevara Ihl,"",2016-12-17T21:10:58.000Z,"Bicicleta. Salud. Biodanza.
Como carne xq amo mi cerebro #meatheals #veganlies
Feminista en proceso de (de)construcción #abortolibre
Cuestionarlo todo",FALSE,ConsuGuevara
83357442,@RDemocratica El hambre??? Yo vivo en una comuna pobre y todos los días me huele a asaditos.. les dan el tercer retiro y compran televisores y no comida...,2021-04-21T00:12:36.000Z,1384661309954924546,es,0,0,1,0,BMFF,"",2009-10-18T12:49:13.000Z,"",FALSE,constructora24
937778448503750656,"Servicio de Utilidad Pública, sólo para seguidores pudientes...y que no requieren de ""retiros de AFP"".

@PSChile @PCdeChile @elfrente_amplio @PPD_Chile @PDC_Chile @udipopular @RNchile @DiputadosRN @phumanista @RDemocratica @la_convergencia @FedRegionalista @Liberales_Chile https://t.co/TUvDjXPfFp",2021-04-20T18:22:13.000Z,1384573131231215626,es,0,0,0,0,Patricio Pino Matus,"",2017-12-04T20:19:39.000Z,"Políticamente incorrecto y francotirador en desarrollo.
Equipo: @udechile
Partido Político: Socialista y Allendista.
Nacido en Rengo.
Religión: Ateo.
Edad: 69.",FALSE,PapinoMatus
94192918,"@RDemocratica @CatalinaPerezS DIPUTADA, es hora de liderar acusacion constitucional.  Usted debe liderar los diálogos para unificar la oposición de una vez por todas.",2021-04-20T23:23:18.000Z,1384648900447965184,es,0,0,1,0,Pato Busber,"",2009-12-02T22:35:29.000Z,"Patiperro, comunicador, cocinero, amante de las pastas🍝y pizzas🍕, escritor a ratos y sacador de fotos en otros.",FALSE,busber
