author_id,text,created_at.x,id,lang,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,verified,url,username,created_at.y,name,description
313553170,@MarcosBarrazaG @fernando_atria @min_interior @PCdeChile @thetimesCL @larazon_cl @PrensaPCdeChile @carmen_hertz @RNuevoMundo @jjcc_chile @LegadoBachelet @fernando_atria ganará y @gblumeI no.,2021-04-21T03:06:52.000Z,1384705164553203712,es,0,0,0,0,FALSE,"",Joepino1984,2011-06-08T20:51:15.000Z,Estefanía #Apruebo,#apruebo
313553170,@sjimenez44 @MarcosBarrazaG @PCdeChile @fernando_atria @min_interior @thetimesCL @larazon_cl @PrensaPCdeChile @carmen_hertz @RNuevoMundo @jjcc_chile @LegadoBachelet Javiera Pagada!,2021-04-21T03:07:12.000Z,1384705248422412290,es,0,0,0,0,FALSE,"",Joepino1984,2011-06-08T20:51:15.000Z,Estefanía #Apruebo,#apruebo
3195909207,"@Mister_Wolf_0 @carmen_hertz @tv_monica @LaRedTV Lo que pasa es que Pardo lo intuye, su cuerpo lo siente... 😂",2021-04-21T01:36:15.000Z,1384682361300848640,es,0,0,0,0,FALSE,"",BertaguajardoG,2015-04-22T19:54:55.000Z,Berta Elena Guajardo,""
322460609,"@Mister_Wolf_0 @carmen_hertz @tv_monica @LaRedTV Oye el hueón pa duro, cómo no va a entender? El concepto No tiene interpretación y punto",2021-04-21T04:53:26.000Z,1384731984103104512,es,0,0,0,0,FALSE,"",seventh_son7,2011-06-23T06:21:39.000Z,Ignacio Berneri  ♈️,.
3294163523,"@mariseka @Diputados_PC @daniel_nunez_a @PCdeChile @ValeMirandaCC @KarolCariola @carmen_hertz @jjcc_chile @DiputadoMoraga @luiscuellop @PrensaPCdeChile Que ganas de ser parte de un poder del Estado que debe velar por el correcto desempeño del ejecutivo...ah!! Verdad que si eres de esa repartición del estado, hagan algo!!!! Este asesino no está matando y uds siguen mirándose el ombligo!!",2021-04-21T02:18:46.000Z,1384693060739682307,es,0,0,0,0,FALSE,"",LeoSilvaFuica,2015-05-22T15:59:57.000Z,Leonardo Silva Fuica,"bagual de tiempo completo, padre de findesemana ... twitter?? tribuna de muchos, la delgada linea entre el genio y el idiota"
3346148073,@mariseka @Diputados_PC @daniel_nunez_a @PCdeChile @ValeMirandaCC @KarolCariola @carmen_hertz @jjcc_chile @DiputadoMoraga @luiscuellop @PrensaPCdeChile Cuando se sabe si el TC lo aprueba o Rechaza...,2021-04-21T03:15:47.000Z,1384707409147539462,es,0,0,0,0,FALSE,"",casanhova,2015-06-26T02:19:13.000Z,F.Casanhova10,El que tenga Hijas sabe que las Princesas existen...
3365312853,"@pschaulsohn @nicolecisternas @Viviluc2 @LaperGris @vivigonb @sofiavds @MarcelaVeraO @carmen_hertz @lam_roxany @beouchka @rofaundezg @cla_cor @CarlaMoscosoR @SansottaAndrea @clausanhueza @claudianewen @Hmolinamilman @TVidaurrazaga @gvillegasm @Pilarvd @Petranieves @AlePlacenciaC @carlamilar73 @magamastretta @mjobecerra @labeasanchez Amplifica la voz de las mujeres y sigue la lista!
@claudianewen @carolaurrejola @gvillegasm @Pa__tty @tv_monica @ValdebenitoNata @Gonzali_to @DianaCardenasG @LizaJegoM @karen_aliaga @MattyLL @LuciaDammert @alejandramatus @SoledadOnetto @SuQuezada @terefuentealba @Ximena_Navarro",2021-04-21T04:07:27.000Z,1384720410944622593,es,1,0,1,0,FALSE,"",Yopaulaval,2015-07-08T04:08:01.000Z,Paula Valenzuela,"desarrollo infantil * niñez * políticas infancia * ciudadanía * derechos, empatía, solidaridad, respeto y alegría como elementos clave del desarrollo humano"
3365312853,@pschaulsohn @nicolecisternas @Viviluc2 @LaperGris @vivigonb @sofiavds @MarcelaVeraO @carmen_hertz @lam_roxany @beouchka Amplifica la voz de las mujeres y sigue la lista! @rofaundezg @cla_cor @CarlaMoscosoR @sofiavds @SansottaAndrea @clausanhueza @claudianewen @Hmolinamilman @TVidaurrazaga @gvillegasm @Pilarvd @Petranieves @AlePlacenciaC @carlamilar73 @magamastretta @mjobecerra @labeasanchez,2021-04-21T03:57:25.000Z,1384717885097054208,es,1,1,1,0,FALSE,"",Yopaulaval,2015-07-08T04:08:01.000Z,Paula Valenzuela,"desarrollo infantil * niñez * políticas infancia * ciudadanía * derechos, empatía, solidaridad, respeto y alegría como elementos clave del desarrollo humano"
3403664619,"@mariseka @cositaxrica @Diputados_PC @daniel_nunez_a @PCdeChile @ValeMirandaCC @KarolCariola @carmen_hertz @jjcc_chile @DiputadoMoraga @luiscuellop @PrensaPCdeChile T C: El Piñerismo de nuevo provoca a la Ciudadanía; Pudo más la soberbia, la indolencia y el desprecio al dolor de los que más sufren los estragos sociales de la Pandemia... 
¡Chile no se merece esta tragedia! https://t.co/UvOBijTcEa",2021-04-21T03:30:52.000Z,1384711202874564610,es,0,0,0,0,FALSE,http://t.co/4cw0dh04NS,Reflex_Lib,2015-08-05T04:20:13.000Z,ReflexiónyLiberación,Portal Pensamiento Liberador Latinoamericano #Sociedad #IglesiaCatólica #TeologíaLiberación #Neoliberalismo  #JusticiaSocial #Chile  reflexylib@hotmail.com
342267747,cuando le cuesta a la derecha entender que las cosas no son como ellos creen si no como la ley lo dice pero van a entender de acatar al ley si jamás la han respetado @carmen_hertz y @tv_monica bien muy bien  @LaRedTV #LibertadDeExpresionMV https://t.co/hVEYROb2RE,2021-04-21T05:08:49.000Z,1384735854099369985,es,0,0,0,0,FALSE,"",CHRIS_NEGRO91,2011-07-25T18:57:31.000Z,christian ramirez,"'' Mi vida es un cubo de Rubik
Fotografía de Lubezki
Dirigida por Stanley Kubrick
Y banda sonora de Hendrix ''"
3438150159,Jajajjaja que venda una de sus propiedades la @carmen_hertz vieja weona parece aloe vera mientras mas la investigan más propiedades le encuentran https://t.co/YuwSOsku1b,2021-04-21T01:38:28.000Z,1384682918736502784,es,0,1,1,0,FALSE,"",IEchaiz,2015-08-24T17:07:24.000Z,Ignacio Echaiz,""
372405200,"@Reflex_Lib @PCdeChile @marita_stappung @carmen_hertz Cómo ud. dijo: en proceso (para determinar si hubo culpa o no)

La Red vulneró el Art. 333 del  Código de Justicia Militar y eso debe ser investigado.",2021-04-21T04:00:37.000Z,1384718689744957440,es,0,0,0,0,FALSE,"",JaimeKlenner,2011-09-12T18:21:48.000Z,JAIME KLENNER,"Nacío y criao en el sure.
Amante de la naturaleza, la vida al aire libre y las montañas."
390648481,"@Mister_Wolf_0 @carmen_hertz @tv_monica @LaRedTV Menos mal estos bodrios están en extinción, y van a morir de muerte natural",2021-04-21T04:43:40.000Z,1384729525213306881,es,0,0,0,0,FALSE,"",mcatalanoss,2011-10-14T09:31:55.000Z,RUKA PILLAN,Lo niego todo
437127253,@mariseka @Diputados_PC @daniel_nunez_a @PCdeChile @ValeMirandaCC @KarolCariola @carmen_hertz @jjcc_chile @DiputadoMoraga @luiscuellop @PrensaPCdeChile Marisela consigue los cinco votos para destituir a este ctm,2021-04-21T02:09:50.000Z,1384690809728081920,es,0,0,0,0,FALSE,"",juanlagosescoba,2011-12-15T01:35:32.000Z,juan lagos escobar,""
458724897,@Mister_Wolf_0 @carmen_hertz @tv_monica @LaRedTV La falta de argumento y negación constate con el único fin de justificar lo injustificable,2021-04-21T02:01:35.000Z,1384688733589577729,es,0,0,1,0,FALSE,"",patricioiturria,2012-01-08T21:48:10.000Z,patricio iturriaga,"PROFESOR DE EDUCACIÓN GENERAL BÁSICA, NACÍ EN Teno,"
61269543,"@PCdeChile @gteillier @GobiernodeChile @carmen_hertz @lautarocarmona @KarolCariola @PC_JAL @mariseka @boris_barrera @IraciHassler @daniel_nunez_a @juliaurquieta Cuarentena de hambre?? Pero como, si uds mismo andaban exigiendo eso el año pasado. Que sdwebas nivel extremo https://t.co/ckcRkKyCKm",2021-04-21T03:25:45.000Z,1384709916393418753,es,0,0,0,0,FALSE,"",Salvador1803,2009-07-29T19:06:29.000Z,Salvador,""
708710828715933697,"@TERE_LAprofe73 @luisasotomayor9 @carmen_hertz una mezcla extraña entre superioridad moral, perversion e hipocresía!!",2021-04-21T05:43:24.000Z,1384744556550397954,es,0,0,0,0,FALSE,"",Don___Benito,2016-03-12T17:46:43.000Z,"Mas Familia, menos estado!!","Aporto a Chile, genero empleos y pago impuestos! Patria y libertad!"
745280371,"@Mister_Wolf_0 @carmen_hertz @tv_monica @LaRedTV “bueno, yo creo que eso no es asi...” SACO WEA! siempre siempre la derecha cuando se ven entre l espada y la pared dicen, “bueno, yo no creo q sea asi” son idiotas?! no es lo q uds crean, es lo q es no+",2021-04-21T02:37:14.000Z,1384697706254422017,es,0,0,1,0,FALSE,"",sebap_ars,2012-08-08T14:17:27.000Z,Sebastián Rojas,""
766494097,"@Mister_Wolf_0 @carmen_hertz @tv_monica @LaRedTV ""Bueno yo creo que eso no es así Mónica"".
Estos hueones son tontos,o burros de nacimiento.
Le están explicando gráficamente.
Lo obtuso del facherio es a todo nivel.",2021-04-21T02:39:00.000Z,1384698150535970816,es,0,0,0,0,FALSE,"",juanpagajardo,2012-08-18T22:34:32.000Z,jotape!© ☁☁ #Apruebo.,"Amar el sol, el cielo, el vino y la primavera
Amandonos salvajemente bajo esta estrella
que nos quema."
797462744,"@TrabajadoresCNN @Ejercito_Chile @SindicatoCDF @SindicatoSbux @ChilePeriodista @rsumen @FteSindicalNMA @Sind_Publimetro @ccu_federacion Hoy nuevamente se nota su cesgo @tv_monica cuando estaba con @carmen_hertz, porque mejor no se van si le molestan tanto los militares y sus declaraciones. Lo mismo el otro dia con @realHenryBoys no debería hacer periodismo político Mónica, yo se lo puedo decir  vallase mejor",2021-04-21T01:40:35.000Z,1384683449953435650,es,1,0,1,0,FALSE,"",PealozaHernan,2012-09-02T04:03:24.000Z,Hernan Peñaloza,"Fans de los Beatles, algo escribo, algo leo, me gustan las peliculas... la historia. También Cruzado de corazón"
797462744,"Vea aquí la libertad de expresión cuando es para otro lado a los zurdazos no les gusta @tv_monica @carmen_hertz @Hugo_Gutierrez_ vean el video aprendan y dejen de atornillar al revés, aunque arboles viejos no enderezan. @tere_marinovic @melnicksergio @realHenryBoys https://t.co/8WObOaDfOv",2021-04-21T03:35:01.000Z,1384712248158035972,es,1,0,1,0,FALSE,"",PealozaHernan,2012-09-02T04:03:24.000Z,Hernan Peñaloza,"Fans de los Beatles, algo escribo, algo leo, me gustan las peliculas... la historia. También Cruzado de corazón"
808128072495013888,@mariseka @Diputados_PC @daniel_nunez_a @PCdeChile @ValeMirandaCC @KarolCariola @carmen_hertz @jjcc_chile @DiputadoMoraga @luiscuellop @PrensaPCdeChile Bajate el sueldo  y ve los comentarios de julio cesar rodriguez a los honorables diputados,2021-04-21T02:13:36.000Z,1384691760518029317,es,0,0,0,0,FALSE,"",Andres92526078,2016-12-12T01:55:21.000Z,asi como vamos veo otro 73,""
822553996904857604,"@mbachelet @RicardoLagos @lagosweber @paulanarvaezo @carmen_hertz  Gobierno, empresarios, FFAA…¿quién manda a quién? https://t.co/zPP8yzoQQD",2021-04-21T02:50:44.000Z,1384701105813270531,es,1,0,0,0,FALSE,"",artamumu,2017-01-20T21:18:50.000Z,Arturo A Muñoz,"Profesor de Historia, Geografía y Educación Cívica (Univ. de Chile); 
Asistente Social (Univ. de Chile).
Novelista, Columnista 
Nieto de inmigrantes"
856611608402984960,No pueden tolerar que un monstruo nos siga gobernando @carmen_hertz @PamJiles @camila_vallejo @KarolCariola @RenatoGarinG,2021-04-21T02:04:14.000Z,1384689402727878658,es,0,1,3,0,FALSE,"",tebaroja,2017-04-24T20:51:37.000Z,Apolonia,"Abogada, siempre por la izquierda. Aborto legal. Carbofóbica y de la secta Keto. #Doglover #Puglover #NoaPiñera #LowcarbChile"
861027405586210816,"#ReferendumRevocatorioAhora
#FueraPiñera

@Senado_Chile 
@senadornavarro 
@guillier 
@ProvosteYasna 
@camila_vallejo 
@danieljadue 
@daniel_nunez_a 
@gteillier 
@Camara_cl 
@carmen_hertz 
@LeoSotoChile 
@Felixecologista 
@PamJiles",2021-04-21T01:31:00.000Z,1384681037482110977,und,0,0,0,0,FALSE,https://t.co/x2EyWaYZ5T,CmdteCangrejo,2017-05-07T01:18:25.000Z,🇻🇳 Comandante de las Legiones Fénix 🇻🇳,Comunacho Marxista-Leninista. El plebiscito es la solución del parlamento para el parlamento. La única solución soberana es una AC. Azul termo. Jauría 🐺
861695425300090881,@Mister_Wolf_0 @carmen_hertz @tv_monica @LaRedTV No pueden opinar saco w,2021-04-21T03:54:45.000Z,1384717214423658496,es,0,0,0,0,FALSE,https://t.co/N8VsAEBjbA,vertical401,2017-05-08T21:32:53.000Z,PROPIEDAD VERTICAL,"Empresa dedicada a la gestión de edificios y condominios, integramos tecnología,gestión y atención preferente a nuestros clientes."
866854404581978112,@Piagutierrezs @carmen_hertz @danieljadue @rafa_cavada @huacha_roja 👍👍,2021-04-21T02:20:27.000Z,1384693482586001410,und,0,0,0,0,FALSE,"",Juanper84464516,2017-05-23T03:12:50.000Z,Juan perez,""
903026378903343110,@dicosmo_rodrigo @huacha_roja @carmen_hertz @danieljadue @rafa_cavada Si y el primero el DR. Ceron.,2021-04-21T03:53:24.000Z,1384716874148106245,es,0,0,0,0,FALSE,"",Piagutierrezs,2017-08-30T22:47:20.000Z,Pilar Gutierrez Soto,"Dirigente social trabajando siempre por un mejor país, mi orgullo mi hijo Gabriel"
903026378903343110,@huacha_roja @dicosmo_rodrigo @carmen_hertz @danieljadue @rafa_cavada Será el mismo que tenemos de nuevo,2021-04-21T03:19:39.000Z,1384708383589154816,es,0,1,0,0,FALSE,"",Piagutierrezs,2017-08-30T22:47:20.000Z,Pilar Gutierrez Soto,"Dirigente social trabajando siempre por un mejor país, mi orgullo mi hijo Gabriel"
903026378903343110,PUERTO VARAS DICE FUERTE Y CLARO  #FueraPiñera #cacerolazos #AdamToledo #cacerolazopuertovaras @carmen_hertz @danieljadue @rafa_cavada @huacha_roja https://t.co/j0O2voYtWt,2021-04-21T01:35:30.000Z,1384682171693248512,es,29,5,65,2,FALSE,"",Piagutierrezs,2017-08-30T22:47:20.000Z,Pilar Gutierrez Soto,"Dirigente social trabajando siempre por un mejor país, mi orgullo mi hijo Gabriel"
903026378903343110,"@huacha_roja @dicosmo_rodrigo @carmen_hertz @danieljadue @rafa_cavada Así es desde retorno a la ""Democracia"" sólo hemos tenido dos veces alcaldes que no sean de derecha, pero para el estallido social logramos las marchas más grandes nunca visto en Puerto Varas. Hasta los fachos se cansaron de su payaso de presidente.",2021-04-21T03:04:36.000Z,1384704592714272769,es,0,2,3,0,FALSE,"",Piagutierrezs,2017-08-30T22:47:20.000Z,Pilar Gutierrez Soto,"Dirigente social trabajando siempre por un mejor país, mi orgullo mi hijo Gabriel"
913200488732086272,"@tebaroja @carmen_hertz @PamJiles @camila_vallejo @KarolCariola @RenatoGarinG Es una tortura está weá, llévenselo por la pta madre.

#AcusacionConstitucionalAPiñera AHORA",2021-04-21T02:08:36.000Z,1384690503069933568,es,1,0,2,0,FALSE,"",Fridomon,2017-09-28T00:35:37.000Z,Fridolonia #APRUEBOyCC 🦊,B O L C H E V I Q U E 😈
939878168906944512,"@Mister_Wolf_0 @carmen_hertz @tv_monica @LaRedTV Para ser exactos los que dicen defender la Constitución del tirano, se han pasado por la misma raja aquella Constitución trucha!",2021-04-21T02:16:55.000Z,1384692595998220293,es,1,0,2,0,FALSE,"",RapsRodrigo,2017-12-10T15:23:12.000Z,R D P S,"De izquierda. No más de los mismos de éstos 30 años. Igualdad para todos. Si usted es una cucaracha de derecha, pase de largo. Penquista y Colocolino."
998338490151694336,"@Mister_Wolf_0 @carmen_hertz @tv_monica @LaRedTV Parece que a este gallo le faltan palos pal puente,  le están diciendo lo que es deliberar y no entiende 🤦‍♂️🤦‍♂️",2021-04-21T02:47:40.000Z,1384700334262587405,es,0,0,0,0,FALSE,"",PedroPe04309728,2018-05-20T23:03:39.000Z,Pedro Perez,""
