author_id,lang,created_at.x,id,text,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,username,verified,created_at.y,name,description,url
350914070,es,2021-04-21T04:36:22.000Z,1384727688825479169,@MX1JRP @biobio @Claudia_Mix Si lo acusaremos por defender una constitución que la gran mayoría quiere cambiar y que nos tiene harto aburrido.,0,0,1,0,jlsagredo,FALSE,2011-08-08T14:17:04.000Z,Patipelao del 73,"Chileno de corazon, Papa feliz !!!",""
367173073,es,2021-04-21T04:15:58.000Z,1384722556226244608,"@Claudia_Mix Hace un alo tendrian q haberlo echado, #FueraPiñera",0,0,0,0,raaa2512,FALSE,2011-09-03T14:23:35.000Z,Richard #ChileDesperto #ACAB,44 Inviernos/ Cantante de ducha / Comento de todo sin informarme #SiLaCagoMeAvisa / mi Familia ...mi vida.,https://t.co/OXC8KH5r26
368410816,es,2021-04-21T04:03:51.000Z,1384719505226665991,"@Claudia_Mix Como es la cosa, el tercer retiro es para ir en ayuda a la gente o para desbancar a las AFP, porque su argumento principal es que Piñera apoya a los empresarios, no q traba la ayuda. Lo q él está cuestionando, es lo q ud. y el congreso sabe, q el proyecto es inscontitucional",0,0,0,0,Manc1235,FALSE,2011-09-05T16:02:01.000Z,Porqué te parece justo?? A mi no!!!,chile 21/08/1960,""
36902230,es,2021-04-21T04:50:27.000Z,1384731234379632640,"@prb_ok @biobio @Claudia_Mix Entiendan, esto es show... a los políticos (izq/der) no les importa el país, ellos tienen dinero, no trabajan y viven felices!",0,0,1,0,Fonxo,FALSE,2009-05-01T07:07:39.000Z,Alfonso Guerra,°°°Siempre llevo la contraria°°°,""
3733355836,es,2021-04-21T05:09:28.000Z,1384736016066547713,@Coraline0512 @RafaelTorrebla2 @Claudia_Mix Tienes toda la razón.,0,1,1,0,m_unda,FALSE,2015-09-22T00:06:18.000Z,Mauricio,"",""
374576490,in,2021-04-21T04:06:11.000Z,1384720093804863489,@biobio @Claudia_Mix Sebosa ....,0,0,4,0,OriettaPekittas,FALSE,2011-09-16T15:16:33.000Z,Orietta ❤️🦩🌻🦋,"",""
3772868115,es,2021-04-21T04:23:24.000Z,1384724423572398081,@RafaelTorrebla2 @Claudia_Mix Mejor que se haga el by pass gástrici.,0,0,0,0,Troisrivier2020,FALSE,2015-09-25T16:45:58.000Z,Luis Alberto,"",""
379495893,es,2021-04-21T04:24:42.000Z,1384724753538326529,"Es solo lo correcto 
#AcusacionConstitucionalAPiñeraAhora 
#DestitucionDePiñera 
Agradecer y apoyar a @Claudia_Mix ⬇️🇨🇱💪 https://t.co/3zf9yENi8k",0,0,0,0,LectordeManos,FALSE,2011-09-25T02:19:28.000Z,Esteban Lectorde Manos Tarot,"Asesor estratégico. Sesiones desde 1993. Másde 27 años de experiencia. Opciones por whatsapp. Lectura de Manos Tarot Runas Aura Rostro
+56974739709 Escríbeme...",""
380675830,es,2021-04-21T06:01:34.000Z,1384749130321383424,@alexornis5 @Claudia_Mix Uno de izquierda o de derecha??,0,0,0,0,pospolea,FALSE,2011-09-27T01:39:44.000Z,Patricio,"",""
385925744,es,2021-04-21T04:37:27.000Z,1384727962474459145,"@Claudia_Mix Diputada es poco probable por el quorum que se necesita.
Mejor interpelen a Superintendente de Pensiones Macías porque su gestión ha sido errónea al decir que pensiones subirán cuando  baja la tasa de recálculo.¿quién controla la gestión de este señor? ¿quién controla su trabajo?",0,0,0,0,rpaezv,FALSE,2011-10-06T11:25:38.000Z,Ricardo Paez,!! Chileno de Corazón !!,""
418837073,es,2021-04-21T04:46:41.000Z,1384730285011578881,@Claudia_Mix Se puso fea la cosa,0,0,0,0,pedrosepulv,FALSE,2011-11-22T16:47:41.000Z,Pedro Sepulveda,"",""
48898470,es,2021-04-21T05:19:24.000Z,1384738517033668614,"@biobio @Claudia_Mix Es una pérdida de tiempo y show. Le queda menos de un año. Lo que corresponde es aguantarse, ir a votar, contribuir a la paz y estabilidad política y financiera del país. Olvídense del weon, hay que mirar los próximos pasos.",0,0,0,0,_thunderstuck,FALSE,2009-06-20T02:08:54.000Z,_thunderstuck,a man of shit,""
616813840,es,2021-04-21T04:37:00.000Z,1384727847525289986,@biobio @diaz37pol @Claudia_Mix No va a resultar. Al FA siempre se le aconchan los meaos.,0,0,0,0,figaMir,FALSE,2012-06-24T05:33:34.000Z,♏ℹ♏ℹ,La vida es demasiado corta como para tomar vinos malos.🍷,""
65980508,es,2021-04-21T03:46:49.000Z,1384715219897831424,"@biobio @Claudia_Mix Salgan a contagiarse no más,  por que los jóvenes son los que están muriendo en la uci",0,0,0,0,robertomr1234,FALSE,2009-08-15T21:21:06.000Z,Roberto M.R.,el binario me encanta 01,""
709695464,und,2021-04-21T05:03:44.000Z,1384734575658782721,@Claudia_Mix @ComunesCL https://t.co/nmfoZVbZiz,0,0,0,0,Mondayblu_blu,FALSE,2012-07-21T22:45:40.000Z,☭⃠Angy L Kaos,"27, FANS DE THE CURE, SOY DE LA SECTA DEL 22%.☭⃠.Y NO HABLÓ CON ZURDOS. #DiosPatriaYFamilia.",""
709695464,es,2021-04-21T05:04:40.000Z,1384734809617014785,@Claudia_Mix @ComunesCL De algo estamos segur@s tu no te morirás de hambre. zurda,0,0,0,0,Mondayblu_blu,FALSE,2012-07-21T22:45:40.000Z,☭⃠Angy L Kaos,"27, FANS DE THE CURE, SOY DE LA SECTA DEL 22%.☭⃠.Y NO HABLÓ CON ZURDOS. #DiosPatriaYFamilia.",""
734811270113726464,es,2021-04-21T05:24:24.000Z,1384739774565658625,Estás dispuesta a renunciar a tu dieta @Claudia_Mix eso es un MÍNIMO ÉTICO. ¿cómo si hay crisis económica puedes seguir recibiendo el mismo sueldo? La pandemia la paga el sector privado y ustedes siguen parasitando https://t.co/Mj0KtKKGhd,6,3,8,0,JFCuevasVila,FALSE,2016-05-23T18:20:33.000Z,Jose Francisco,"Economista.Libertario Minarquista, casado y papá. Porlas2vidas 100% pymes. Los mejores Javier Milei y el Profesor Alberto Benegas Lynch( h) escribo en@panampost",https://t.co/EJuxPOcVIU
758089656,es,2021-04-21T04:35:52.000Z,1384727562165829632,@biobio @Claudia_Mix Las acusaciones constitucionales son parte del circo de los zurdos https://t.co/b9JV3oltew,0,0,0,0,Antoniok316,FALSE,2012-08-14T23:23:28.000Z,Antonio,System Operator- TS/SCI  in General Dynamics IT,https://t.co/m7roBTTCMH
787069452118532096,es,2021-04-21T03:47:57.000Z,1384715504787537920,"@biobio @Claudia_Mix Que bruta, póngale cero.",0,0,0,0,elfo0762,FALSE,2016-10-14T23:15:55.000Z,Elfo,"Vive como si fueras a morir mañana, aprende como si fueras a vivir siempre (Gandhi).
Dog Lovers 🐶, un buen vino.",""
790983461385412609,es,2021-04-21T04:58:16.000Z,1384733201281830912,"@gloria_patriota @RafaelTorrebla2 @Claudia_Mix Creo más bien que es oriunda de Pomaire ‼️si o no???
🤣🤣🤣🤣🤣🤣🤣",1,0,1,0,angelicavillg,FALSE,2016-10-25T18:28:47.000Z,Angélica Villarroel 💙💙,"De principios y valores sólidos heredados de la familia, católica, amo la tradición de la Iglesia, provida, madre de 4 hijos🌷🌺",""
797576068693688321,es,2021-04-21T04:20:01.000Z,1384723572208381953,@biobio @gitanilla121722 @Claudia_Mix Claudia Mix la que falseó su cuarto medio!!????....🤣🤣🤣🤣🤣,0,0,0,0,juglar_moderno,FALSE,2016-11-12T23:05:27.000Z,Francisco,"Runner feliz, generación 80's, 9 lustros bien puestos, observante peripatético de la realidad y opinante de la vida, con argumentos siempre, no a la vela...",""
847614065979531266,es,2021-04-21T04:21:21.000Z,1384723909212262400,"@biobio @Claudia_Mix Cuando han echo otra cosa esos mal nacidos e infelices del @elfrente_amplio . No aportan nada, dinero ne nuestros impuestos botado a la basura. Este años tendremos la oportunidad única de limpiar la política de estas mierdas
#novotesporzurdos",0,0,0,0,andres_nomade21,FALSE,2017-03-31T00:58:36.000Z,Alan Brito D.,"libre pensador, anti-inmigracion descontrolada, por la razón o la fuerza, la lógica sobre las ideologías anti-flaite y regeton.",""
856451773250371584,und,2021-04-21T04:06:15.000Z,1384720109244125184,@biobio @Claudia_Mix #congresoverguenzanacional,0,0,2,0,el_salga,FALSE,2017-04-24T10:16:29.000Z,Cuando salga el sol,😎😎😎,""
863235877413298176,es,2021-04-21T03:48:35.000Z,1384715661960794112,@biobio @Claudia_Mix Jajajajajaja!!!! https://t.co/t8RC4Ml6wZ,0,0,0,0,Marancr72,FALSE,2017-05-13T03:34:06.000Z,Mauricio Arancibia R.,"Ingeniero, Azul, papá de Josefa y Amanda, independiente. Si no te gusta lo que escribo, no me sigas. (antes @mauricioar72 y @mauricioar0872)",""
887941182,es,2021-04-21T04:07:01.000Z,1384720303843024896,¿Sabrá la diputada @Claudia_Mix que ella y sus colegas acusarán constitucionalmente al Presidente por respetar la Constitución? Y olvida que ella también juró o prometió respetar la Constitución . https://t.co/U5ENSh0nEy,0,0,0,0,edgarstock,FALSE,2012-10-18T02:20:35.000Z,edgarstock,"Adulto mayor, Ingeniero Comercial, Empresario de Pyme, Liberal.",""
892646658626007041,es,2021-04-21T05:06:26.000Z,1384735254527762434,"@biobio @Claudia_Mix Todavía patalea el frentucho ese? La vergüenza de la política, creen que alguien se va a unir a sus candidatos? Creen que alguna vez van a gobernar? Patéticos!",0,0,0,0,JohnBidwell10,FALSE,2017-08-02T07:22:02.000Z,Orwellista Bot but free.,"Fútbol. Política y Gobierno. 
Justicia, cordura, excelencia, ☮️ y amor. No a la violencia.  Anticomunista acérrimo.     
            No bullshit.",""
89290611,es,2021-04-21T04:19:35.000Z,1384723464997777419,"@Claudia_Mix Podría usted explicar a la ciudadanía, qué facultades de la constitución se han vulnerado para impulsar una acusación constitucional?",0,0,1,0,ilustrecesante,FALSE,2009-11-11T21:43:32.000Z,Nacho BasCu,#yorechazo,https://t.co/reLFze8IxK
95004713,es,2021-04-21T04:03:15.000Z,1384719354525274113,@pavivina @teanval0207 @CristyWeed87 @MacarenandreaLB @Pklesse @Nanditamc @AnaMariaGazmuri @carito69696969 @CATA_a_secas @solangeabogada @mirasanjuan @SoaCarolinaWM @connieachurra @imoa1971 @faltaderespeto @Alejand99194087 @MaitePG2 @carodream1 @Licomita @Rojafilosofa @Vyky65982964 @AgripinaDulce @kparedesl @Tati_Reloaded @AnitaBohemia @neva_carrillo @andyzukita @Nanku85415259 @DiablitaCL @totolucha777 @vial_marta @angiesaavedrag @KattKuyen @SaryOasis @CristiCMoris @Claudia_Mix @withmenot2 @RockcioMercury @pablinaramirezp @Trutru52472633 @CristinaMachuca @marcelamomberg @FranSolar @Hormiiiguita @sue_aguayo @BelloCruces @gabriela_dosg @S_Valdi_ Gracias 🙏,0,0,3,0,C0N5UEL0,FALSE,2009-12-06T14:10:30.000Z,Consuelo🦊 #SoyDel80%,"Directora y fundadora de ONG Olladigna @DignaOlla 🥘 Ing. Estadística USACH. Motivada por el desarrollo humano, participación ciudadana.  #Feminista",https://t.co/NouqDoOXOM
986087312470704128,es,2021-04-21T04:11:34.000Z,1384721446283497475,@RafaelTorrebla2 @Monicamir2Mir @Claudia_Mix se nota que esta pasando hambre!!!,0,0,0,0,DonosoRdul,FALSE,2018-04-17T03:41:50.000Z,Rdul Porfirio Donoso Gamboa,"",""
