author_id,text,id,lang,created_at.x,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,name,url,created_at.y,description,verified,username
277543151,"@Muni_provi @pablo_nilo @evelynmatthei Buenas tardes, tengo la misma consulta pero con respecto a Sinovac...es para mi segunda dosis, la ´primera dosis fue en otra comuna. Hay en el club providencia? Gracias",1384586562936135682,es,2021-04-20T19:15:35.000Z,0,1,0,0,Verónica Uribe,"",2011-04-05T15:43:42.000Z,"Creo en el poder de la luna, de la intuición, de las energías, de las buenas intenciones, de la dulzura que asume postura y de los hechos por sobre las palabras",FALSE,MVUM
277543151,@Muni_provi @evelynmatthei Gracias!,1384589026443808768,es,2021-04-20T19:25:22.000Z,0,0,0,0,Verónica Uribe,"",2011-04-05T15:43:42.000Z,"Creo en el poder de la luna, de la intuición, de las energías, de las buenas intenciones, de la dulzura que asume postura y de los hechos por sobre las palabras",FALSE,MVUM
282675194,"Asi es @evelynmatthei  que triste y pena. Solo para saber, el Municipio ae querelló tambien? Imagino tienen mas fuerza que el “empresario” https://t.co/EXMXBZV70I",1384686382426345480,es,2021-04-21T01:52:14.000Z,0,0,0,0,Ramiro Castro 💚💚💚🇨🇱🇨🇱,https://t.co/LfFFUGx9hm,2011-04-15T17:39:18.000Z,"Consultor y asesor en gestión de crisis, continuidad de negocios y respuesta a emergencias.",FALSE,RamiroCastroC
2873643615,@JoseLui77724538 @evelynmatthei Bot,1384624018326794246,und,2021-04-20T21:44:25.000Z,0,0,0,0,cristina covacich,"",2014-11-12T12:14:32.000Z,"Nueva Constitución para Chile,un derecho ganado por el pueblo💪#Apruebo",FALSE,covacich_m
2910236631,@evelynmatthei @cavafe960 Buena cosa. Pero seguimos en fase 1. Osea cero premio. Cual es el mensaje ?,1384668268334657536,es,2021-04-21T00:40:15.000Z,0,0,0,0,Mathias Radmann,"",2014-12-08T02:11:33.000Z,"Felizmente casado, 3 hijos. Católico.",FALSE,mradmann2
306942413,@evelynmatthei Los regalones del PC y el frente amplio no pueden quedar impunes,1384631875549941760,es,2021-04-20T22:15:39.000Z,0,0,0,0,Diego Urzua,"",2011-05-28T18:30:57.000Z,🇨🇱,FALSE,urzua_diego3
3142810581,@evelynmatthei Cuesta entender Evelyn ? Ni a mi me cuesta tanto entender ...es obvio el motivo #juecescorruptos #FueraComunistasDeChile,1384687974747619330,es,2021-04-21T01:58:34.000Z,0,0,1,0,#lore,"",2015-04-07T06:06:44.000Z,"Disfrutando de la bida...titulada en la U de recoleta ,kualker coza grita tu ruh ah y pronto cambiaré mi direcsion ay que zurgir o no? #rechazo",FALSE,lunavegan
3357403659,@abogadomeza @Partido_FN_CL @LavinJoaquin @joseantoniokast  @ignaciobriones_ @jvanbiobio @evelynmatthei @Carabdechile @meganoticiascl @canal13 @TVN @24HorasTVN @jorgematthei @CNNChile @ElMercurio_cl @elmostrador @sebastianpinera @RodrigoDelgadoM @latercera https://t.co/CgB6oW1l8F,1384605971243220994,und,2021-04-20T20:32:42.000Z,4,0,4,0,Loreto Letelier,"",2015-07-03T20:54:37.000Z,"Abogada litigante, penalista; madre, ex candidata a Diputada UDI. Sec General  @Partido_FN_CL #Facebook Loreto Letelier Barrera.",FALSE,loreto_letelier
362204973,"Este es uno de los desafíos urbanos urgentes de abordar...¿Cuáles son las propuestas de @HeraldoMunoz
@paulanarvaezo @gabrielboric @danieljadue @sebastiansichel @desbordes @ignaciobriones_ @evelynmatthei @LavinJoaquin ?
https://t.co/hRXGYfsaOr",1384557492869472261,es,2021-04-20T17:20:04.000Z,5,0,4,0,Luis Fuentes Arce,"",2011-08-26T01:02:12.000Z,"",FALSE,lfuentesarce
394886064,"@amoarbolurbano Parque Balmaceda https://t.co/2sL9Rd79lr

@evelynmatthei 
@Muni_provi 

Es un parque histórico!!!",1384617719270494222,es,2021-04-20T21:19:23.000Z,1,0,0,0,Cesar Hernandez Moyano,"",2011-10-20T19:45:46.000Z,"Arborista autodidacta, amante de los árboles y su entorno.",FALSE,cesararbusto
43687725,"en la comuna d la @Muni_provi, d la alcaldesa @evelynmatthei, a una cuadra d la #municipalidaddeprovidencia, se escucha fuerte el #Cacelorazo por el retiro del #terceRetiro10ciento #tercerretiro10xcientosintc",1384677134183055370,es,2021-04-21T01:15:29.000Z,1,0,1,0,Miguel,"",2009-05-31T13:31:44.000Z,Humano : nómada ! Me gustan las personas & el @fcbarcelona / NVLLIVS IN VERBA,FALSE,mcuevasr
438501924,@evelynmatthei Ya es hora de levantar la cuarentena,1384627122967388165,es,2021-04-20T21:56:45.000Z,0,0,0,0,Francisco Ugarte,"",2011-12-16T17:23:25.000Z,"21 años, cruzado, amante del fútbol y del tenis.
Aficionado a la fotografía.
Chileno de corazón.",FALSE,fcougarte1CL
53293684,Cuándo o dónde dijeron que está prohibido vender cigarros ? @MuniProvidencia @evelynmatthei pasé a una shell y no me vendieron cigarros ? Que yo sepa era una noticia errónea de la semana pasada 🙄,1384616024281128962,es,2021-04-20T21:12:39.000Z,0,0,0,0,Aprobé y ganamos !,"",2009-07-03T04:26:40.000Z,"Psicopedagogo...me gusta la docencia universitaria y creo deberían contratarme en alguna U, instituto o cft con carga horaria máxima 🤟
#QuedateEnCasa si puedes",FALSE,efeuerstein
573305237,"@Juanitalamamiyu @provicompartida @sebastian_gray @veropardo_provi @24HorasTVN @evelynmatthei @Muni_provi NO se han perdido recursos de la Corporación de Desarrollo Social  fueron gastados en educación.  La investigación está en curso, desde hace cuatro añis. Esperemos que Fiscalía haga su trabajo y ahí verá que tenemos la razón.  Gracias",1384616808615907329,es,2021-04-20T21:15:46.000Z,0,0,1,0,Josefa Errázuriz,https://t.co/9fIzpMQjby,2012-05-07T04:52:05.000Z,"Candidata a Concejala Providencia 2021.   .    .     
📌Vecina de Providencia   
@josefaconcejala",TRUE,josefaerrazuriz
61019600,@nicolasmunozm @LoretoTapiaG @gastonvegab @pablojaeger @ursulaeggers @MacarenaFdezD @veropardo_provi Lo acabo de ver! Qué rabia. Alguna respuesta de @Muni_provi @evelynmatthei?,1384592510295711744,es,2021-04-20T19:39:13.000Z,0,0,1,0,Francisca Malbec,https://t.co/E1b7fvGcD3,2009-07-28T21:09:04.000Z,Well behaved women rarely make history -Eleanor Roosevelt •Corriendo por la concejalía de #Providencia @liberales_Chile,FALSE,FranMalbec
734878628194979841,"@marcediazs @elaval @Muni_provi @evelynmatthei En un lugar cerrado. Al aire libre es mucho más difícil, casi imposible",1384576464062984197,es,2021-04-20T18:35:27.000Z,0,0,0,0,Julieta Vargas,"",2016-05-23T22:48:13.000Z,"",FALSE,leylajulieta
73534414,"Se formalizó nueva denuncia en @Contraloriacl contra @evelynmatthei por otro permiso de construcción extendido irregularmente x @Muni_provi en contra de los intereses de los vecinos y, por supuesto, a favor de las grandes empresas @p_herman @BarrioMontt @mfranciscacist1 https://t.co/8KnHroctC0",1384567435295088648,es,2021-04-20T17:59:35.000Z,4,0,4,0,Waldo Carrasco,"",2009-09-12T01:09:30.000Z,"Valdiviano en Santiago. Liberal...PPD, Candidato a Concejal de Providencia, con eso tengo suficiente",FALSE,waldocarrasco
76211743,"Chile y San Miguel la tiene clara...el único que no se da por enterado es @sebastianpinera

#RenunciaPiñera

Cc: @KarlaEnAccion @bprokurica @DrEnriqueParis @jaimebellolio @RodrigoDelgadoM @FelipeGuevaraSt @AlessandriFelip @desbordes @ignaciobriones_ @LavinJoaquin @evelynmatthei https://t.co/hC1uECxIn8",1384714378801467392,es,2021-04-21T03:43:29.000Z,1,0,2,0,Miguel Oyarzún Glez,"",2009-09-22T01:26:03.000Z,"Parsimonioso Trabajador Social.
Aportando desde la Wak.
- No creo en las sociedades de lo desechable -",FALSE,Miguel__Oyarzun
818956257772060684,Tal cual @evelynmatthei @ignaciobriones_ @sebastiansichel @ignaciobriones_ @LavinJoaquin se quedaron fuera del sillón presidencial y si nos da la weaita ponemos a @PamJiles en la Moneda https://t.co/4wiFSEJWdx,1384708656151805952,es,2021-04-21T03:20:44.000Z,0,0,0,1,juan medina r,https://t.co/qcmxV2rUb6,2017-01-10T23:02:42.000Z,Todo seria mas fácil y menos violento si los que tienen en extremo se preocuparan por los que que en extremo no tienen.,FALSE,pulento_medina
818956257772060684,@LavinJoaquin @desbordes @evelynmatthei @ignaciobriones_ @sebastiansichel TIENEN CLARO QUE HOY SE LES TERMINO LA POSIBILIDAD DE SER CONTINUIDAD DE GOBIERNO #TerceRetiro10ciento,1384646643878961153,es,2021-04-20T23:14:20.000Z,0,0,1,0,juan medina r,https://t.co/qcmxV2rUb6,2017-01-10T23:02:42.000Z,Todo seria mas fácil y menos violento si los que tienen en extremo se preocuparan por los que que en extremo no tienen.,FALSE,pulento_medina
83501112,@evelynmatthei @Muni_provi Me encantó,1384562573870309377,es,2021-04-20T17:40:16.000Z,0,0,0,0,Caro,https://t.co/4dMBE18pjQ,2009-10-19T02:14:20.000Z,"Sureña de la IX,  Asistente Social de ❤, Ejerzo en  Providencia y panelista en #TVN Carmen Gloria a tú servicio.",FALSE,kfaundezz
860092164784705536,@covacich_m @evelynmatthei La pedantería de los que creen saber las respuestas y lo majadero de sus posturas de odiosidad y resentimiento....los sistemas son neutros Cristina. La forma de analizar circunstancias es con datos y no elucubraciones sesgadas y politizadas.,1384611510261981186,es,2021-04-20T20:54:43.000Z,0,1,0,0,Jose Luis Zavala,"",2017-05-04T11:22:06.000Z,Profesor de yoga Academia Bioyoga Kinesiologo UCH  Psicólogo UMC,FALSE,JoseLui77724538
872269262660001792,@sebastian_ibg @evelynmatthei,1384686937810812933,und,2021-04-21T01:54:26.000Z,0,0,0,0,Pedro Colosia Muñoz,"",2017-06-07T01:49:32.000Z,#PROVIDA💙 hasta la médula defensor de la dignidad humana Gremialista🍊 Rezo por los Perseguidos  7 Chileno en usar Twitter spaces,FALSE,pedro_colosia
87241790,"@evelynmatthei Soñar no cuesta nada.... Saldrán libres de polvo y paja... Así con la ""justicia"" chilena... Se tapan un ojo para dar veredictos.....",1384631368433508356,es,2021-04-20T22:13:38.000Z,0,0,0,0,Bobbybo 🐍 💚,"",2009-11-03T17:44:05.000Z,Zurdo solo para escribir   🐍,FALSE,bobbybo73
922469635391459329,"@evelynmatthei @Muni_provi Felicitaciones, todo los logros son gracias a su excelente gestión y el trabajo duro que realizó jajaja no a todo su equipo, todo un ejemplo, un gran abrazo a todos.",1384587003216470017,es,2021-04-20T19:17:20.000Z,0,0,0,0,Facho rico!,"",2017-10-23T14:27:54.000Z,Anticomunista total! Chile es más grande que una manada de fracasados y resentidos.,FALSE,DanielSantiba17
937778448503750656,"Servicio de Utilidad Pública.

Bando s/N° de la ""compañera"" @evelynmatthei respecto del tránsito de calles en la Comuna de Providencia... https://t.co/hcc6XeMZvf",1384555038882910210,es,2021-04-20T17:10:19.000Z,0,0,0,0,Patricio Pino Matus,"",2017-12-04T20:19:39.000Z,"Políticamente incorrecto y francotirador en desarrollo.
Equipo: @udechile
Partido Político: Socialista y Allendista.
Nacido en Rengo.
Religión: Ateo.
Edad: 69.",FALSE,PapinoMatus
946227271,"@Kriztianzito301 @BienTwitero @RappiChile @UberEats_Chile @Muni_provi @evelynmatthei @IavinJoaquin Quién fiscaliza a los Deliverys? abusadores usando y abusando de la única vía para peatones?? LAS VEREDAS @RappiChile @UberEats_Chile 
Nadie Fiscaliza. @evelynmatthei  @IavinJoaquin",1384668463483006983,es,2021-04-21T00:41:02.000Z,1,1,0,0,LolaDlCarmen-FlorezDeBach-Facha&Chic,"",2012-11-13T17:56:34.000Z,Patriota-Chilena-DD-Madre y Anticomunista: primero muerta que sencilla: Pelafustán que me agreda/Lo Bloqueo/No ando con yeguas robás! Siempre Chic.,FALSE,Loladlcarmen
946227271,"@BienTwitero Hasta cuando transitan por la veredas en Motos
bicicletas como rayo, si ud. no se hace un lado,
sufre un serio accidente: simple y claro. Metro Tobalaba 
@RappiChile @UberEats_Chile @Muni_provi @evelynmatthei",1384658863228608512,es,2021-04-21T00:02:53.000Z,5,1,3,0,LolaDlCarmen-FlorezDeBach-Facha&Chic,"",2012-11-13T17:56:34.000Z,Patriota-Chilena-DD-Madre y Anticomunista: primero muerta que sencilla: Pelafustán que me agreda/Lo Bloqueo/No ando con yeguas robás! Siempre Chic.,FALSE,Loladlcarmen
946227271,"Hasta cuando los Deliveys transitan por la veredas en Motos y bicicletas como rayo, si ud. no se hace un lado,
sufre un serio accidente: simple y claro. Metro Tobalaba 
@RappiChile @UberEats_Chile @Muni_provi @evelynmatthei",1384661839603187714,es,2021-04-21T00:14:42.000Z,0,0,0,0,LolaDlCarmen-FlorezDeBach-Facha&Chic,"",2012-11-13T17:56:34.000Z,Patriota-Chilena-DD-Madre y Anticomunista: primero muerta que sencilla: Pelafustán que me agreda/Lo Bloqueo/No ando con yeguas robás! Siempre Chic.,FALSE,Loladlcarmen
966510475335864322,Para que NUNCA más en Chile un gobierno de derecha no mas @evopoli no mas @udipopular no mas @IavinJoaquin nunca  @ignaciobriones_  jamás nunca una  @evelynmatthei nunca mas en Chile @Senado_Chile @Camara_cl Chile despertó peor que antes 😠😠😠😠😠😠😠😠😠 #estallidosocial 🔥🔥🔥,1384689451222409216,es,2021-04-21T02:04:26.000Z,0,0,0,1,Carlos Javi,"",2018-02-22T03:10:29.000Z,"Chuncho de corazón, Apruebo nueva constitución, #nomasafp #renunciapiñera #NoMasAbuso",FALSE,CarlosJaviiiiii
98048370,@GonzaloWMS @evelynmatthei Jaja ... solo sé que nada se .. pero los extremos como Jadue o Kast claramente no no la solución ... lo veo con el ataque que tienen algunos hoy con aprobación de eutanasia (mega necesaria),1384700748173357057,es,2021-04-21T02:49:19.000Z,0,0,0,0,CRISTOBAL ILIGARAY,"",2009-12-20T04:28:07.000Z,Si no le gusta algún comentario pase de largo ... hakuna matata,FALSE,CILIGARAY
98048370,@GonzaloWMS El gobierno está haciendo agua por todos lados ... esperemos termine luego este año para que llegue @evelynmatthei a la moneda y ponga orden,1384698767962746883,es,2021-04-21T02:41:27.000Z,0,1,1,0,CRISTOBAL ILIGARAY,"",2009-12-20T04:28:07.000Z,Si no le gusta algún comentario pase de largo ... hakuna matata,FALSE,CILIGARAY
98048370,@GonzaloWMS @evelynmatthei Esperemos que si ... porque con lavin no me imagino ... capaz Jiles haga un gobierno de unidad ajjajaja,1384699746179244033,es,2021-04-21T02:45:20.000Z,0,1,1,0,CRISTOBAL ILIGARAY,"",2009-12-20T04:28:07.000Z,Si no le gusta algún comentario pase de largo ... hakuna matata,FALSE,CILIGARAY
