author_id,text,id,lang,created_at.x,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,description,name,username,url,verified,created_at.y
4843340423,@meganoticiascl @AndreaAristegui muy buenas tardes mi querida @AndreaAristegui la saludo deseando una linda jornda #MEGANOTICIASACTUALIZA,1383118616346951681,es,2021-04-16T18:02:29.000Z,0,0,1,0,"",Michael Verdugo Zamora,MichaelVerdugo3,"",FALSE,2016-01-24T21:13:29.000Z
48741406,#haymiseriaentucorazon que sea nacional! Mundial!!! @alejandramatus @KarendTV @TonkaTP @AndreaAristegui @sesnaola  RT @mbachelet @sebastianpinera,1382841332314570752,es,2021-04-15T23:40:40.000Z,0,0,0,0,"Diseño Editorial, Fortín Mapocho, El Nortino, La Nación, La Nación Domingo y Plan B.",alfonso,alfonsogc,"",FALSE,2009-06-19T15:53:41.000Z
58048133,"📺  #MeganoticiasActualiza | Revisa las noticias más destacadas de las últimas horas junto a @AndreaAristegui

📡 Señal en vivo » https://t.co/6Gu7yzGMH7
📡 Señal YouTube » https://t.co/7EBsiMmwYe https://t.co/wqRxxacjTN",1383103204389494788,es,2021-04-16T17:01:15.000Z,2,3,5,0,Mantente informado al instante en https://t.co/gRKr7Kx9yX Únete a nuestra comunidad de Facebook: https://t.co/Pv7WTG76d9,Meganoticias,meganoticiascl,https://t.co/C3lgislteA,TRUE,2009-07-18T22:23:30.000Z
58048133,"📺 #MeganoticiasActualiza | Revisa las noticias más destacadas de las últimas horas junto a @AndreaAristegui

📡 Señal en vivo » https://t.co/6Gu7yzGMH7

📡 Señal YouTube » https://t.co/yzqPMw3Ctm https://t.co/PgyIzfdBqR",1384552682761957381,es,2021-04-20T17:00:57.000Z,1,2,6,0,Mantente informado al instante en https://t.co/gRKr7Kx9yX Únete a nuestra comunidad de Facebook: https://t.co/Pv7WTG76d9,Meganoticias,meganoticiascl,https://t.co/C3lgislteA,TRUE,2009-07-18T22:23:30.000Z
58266607,@PamJiles @EPInforma @InterferenciaCL @freddy_stock @Informa_Primero @jumastorga @jananeme @mpazepelman @InfinitaFM @adnradiochile @biobio @tomasmosciatti @pautalibrelared @CHVNoticias @thecliniccl @KeikoFujimori @prenirreverente @PiensaPrensa @prensaopal @AndreaAristegui Keiko Fujimori? jasdfjwsjdf,1383789230862704647,it,2021-04-18T14:27:16.000Z,0,0,1,0,"",Tomás,tomasvegap,https://t.co/ePqdIsYtT1,FALSE,2009-07-19T19:01:26.000Z
58345656,"Los mismos #Gendarmes ingresan celulares a las cárceles, cobran por dicho servicio, @Gendarmeria_CL lo sabe y es un secreto a voces cc @AndreaAristegui @meganoticiascl #modusoperandimega",1383978317879988229,es,2021-04-19T02:58:38.000Z,0,1,0,0,"Negro mechas de clavo, pero con onda; buen amigo, aperrado y leal. No bailo muy bien, pero me muevo, jajaja",Rodrigo Soto,Rorogoku,"",FALSE,2009-07-20T01:11:32.000Z
60102356,@PamJiles @elmostrador @kikemujica @ErikaHennings @Emol @JaimeCuyanao @QuirogaCalama @Mal_arreao @Alo__arellano @AlbertoMayol @freddy_stock @desbordes @danieljadue @deliaconectada @KevinFelgueras @fcacorrea @kennethbunker @KenaLorenziniL @AndreaAristegui @GiorgioJackson @CristianValdivi https://t.co/2Kh48OcU2L,1382821917439107073,und,2021-04-15T22:23:31.000Z,0,0,0,0,"",Enrique Carrizo,ecarrizo,"",FALSE,2009-07-25T17:19:30.000Z
62370431,@AndreaAristegui Con esa votación no va a TC aun o no?,1382767984364642307,es,2021-04-15T18:49:12.000Z,0,0,0,0,"tecladista, producer music nivel junior. Seré gigante, estamos trabajando para eso; persona asalariada con sueldo mínimo, pero profesional, APRUEBO TODO EL RATO",Crispanko,crispankoo,"",FALSE,2009-08-02T22:50:26.000Z
63829941,"#Entrevista | En #DobleOpuesto @AndreaAristegui conversa con el senador @pizarrosenador, sobre el proyecto de retiro de fondos y el requerimiento que recién anunció el gobierno para ir al TC.

¡En vivo en https://t.co/51iLPRaNmM! https://t.co/zS3SpvJBOM",1384636615457390593,es,2021-04-20T22:34:29.000Z,0,0,0,0,🎙 #PalabrasConPoder | 📻 100.1 FM en Santiago | Síguenos en Facebook (https://t.co/nqYoCFIYd9) e Instagram (https://t.co/5nX5NS3m75),Radio Infinita,InfinitaFM,https://t.co/RJ1ctPjjoy,FALSE,2009-08-07T21:23:32.000Z
63829941,"#DobleOpuesto | Senador Jorge Pizarro se opone a acusación constitucional contra Piñera: ""Decir que se le va a acusar por hacer uso de sus facultades me parece un voladero de luces"".

Al aire junto a @AndreaAristegui https://t.co/51iLPRaNmM https://t.co/ZeYNxjS2M6",1384639853850148866,es,2021-04-20T22:47:21.000Z,2,4,4,0,🎙 #PalabrasConPoder | 📻 100.1 FM en Santiago | Síguenos en Facebook (https://t.co/nqYoCFIYd9) e Instagram (https://t.co/5nX5NS3m75),Radio Infinita,InfinitaFM,https://t.co/RJ1ctPjjoy,FALSE,2009-08-07T21:23:32.000Z
63829941,"En #DobleOpuesto conversamos con la subsecretaria de Evaluación Social, Alejandra Candia, sobre la ampliación a la cobertura del Ingreso Familiar de Emergencia.

Escucha la entrevista con @AndreaAristegui en https://t.co/51iLPQTbYc https://t.co/zBAVzylgZf",1384270280621662219,es,2021-04-19T22:18:48.000Z,0,0,1,0,🎙 #PalabrasConPoder | 📻 100.1 FM en Santiago | Síguenos en Facebook (https://t.co/nqYoCFIYd9) e Instagram (https://t.co/5nX5NS3m75),Radio Infinita,InfinitaFM,https://t.co/RJ1ctPjjoy,FALSE,2009-08-07T21:23:32.000Z
63829941,"Es hora de un nuevo #DobleOpuesto junto a @AndreaAristegui. 

Noticias, opinión y múltiples miradas en un solo lugar https://t.co/51iLPRaNmM https://t.co/j2whcgatmS",1384628603523145728,es,2021-04-20T22:02:38.000Z,0,2,3,0,🎙 #PalabrasConPoder | 📻 100.1 FM en Santiago | Síguenos en Facebook (https://t.co/nqYoCFIYd9) e Instagram (https://t.co/5nX5NS3m75),Radio Infinita,InfinitaFM,https://t.co/RJ1ctPjjoy,FALSE,2009-08-07T21:23:32.000Z
63829941,"Nuestra @AndreaAristegui se encuentra instalada para un nuevo #DobleOpuesto.

Acompañamos tu tarde con noticias y opinión en https://t.co/51iLPQTbYc https://t.co/WqV9av3nJq",1384267190761754627,es,2021-04-19T22:06:31.000Z,1,1,1,0,🎙 #PalabrasConPoder | 📻 100.1 FM en Santiago | Síguenos en Facebook (https://t.co/nqYoCFIYd9) e Instagram (https://t.co/5nX5NS3m75),Radio Infinita,InfinitaFM,https://t.co/RJ1ctPjjoy,FALSE,2009-08-07T21:23:32.000Z
63829941,"Entre el tercer retiro del 10% y un nuevo informe COVID, nuestra @AndreaAristegui ya está lista para ponerte al tanto en #DobleOpuesto.

Al aire por https://t.co/51iLPRaNmM https://t.co/XmoZjMtsjF",1382818358526107649,es,2021-04-15T22:09:22.000Z,1,1,1,0,🎙 #PalabrasConPoder | 📻 100.1 FM en Santiago | Síguenos en Facebook (https://t.co/nqYoCFIYd9) e Instagram (https://t.co/5nX5NS3m75),Radio Infinita,InfinitaFM,https://t.co/RJ1ctPjjoy,FALSE,2009-08-07T21:23:32.000Z
63829941,"#DobleOpuesto | Nos conectamos con el ex fiscal @cgajardop para analizar la sentencia contra Jaime Orpis por el caso Corpesca.

Escucha la entrevista de @AndreaAristegui en https://t.co/51iLPRaNmM https://t.co/XS1RrCXnpJ",1383183224080371713,es,2021-04-16T22:19:13.000Z,2,0,8,0,🎙 #PalabrasConPoder | 📻 100.1 FM en Santiago | Síguenos en Facebook (https://t.co/nqYoCFIYd9) e Instagram (https://t.co/5nX5NS3m75),Radio Infinita,InfinitaFM,https://t.co/RJ1ctPjjoy,FALSE,2009-08-07T21:23:32.000Z
63829941,"#DobleOpuesto | Es viernes y nuestra @AndreaAristegui lo sabe.

Súmate a noticias y una buena conversación en https://t.co/51iLPRaNmM https://t.co/SKPmAS7UhV",1383179554936786945,es,2021-04-16T22:04:38.000Z,1,3,2,0,🎙 #PalabrasConPoder | 📻 100.1 FM en Santiago | Síguenos en Facebook (https://t.co/nqYoCFIYd9) e Instagram (https://t.co/5nX5NS3m75),Radio Infinita,InfinitaFM,https://t.co/RJ1ctPjjoy,FALSE,2009-08-07T21:23:32.000Z
65999465,"@AndreaAristegui Andrea; pero de más completa la info, me extraña. Se aprobó el proyecto transitorio el cual va a ser impugnado por el TC si no se llega a algún acuerdo con el gobierno, el mismo que realizó presión política a su bancada para votar en contra del proyecto permanente",1382775636238946307,es,2021-04-15T19:19:37.000Z,0,0,2,0,"Bachiller en Asistencia Jurídica, Egresado de Derecho, Kenpoísta en constante aprendizaje, ex intento de músico y cantante amateur. Cumpliendo metas, 1 a la vez",Ricardo Ormazábal,RicardOrmazabal,"",FALSE,2009-08-15T23:14:12.000Z
713163187483459584,@RamonLepin @AndreaAristegui @meganoticiascl ES PARA Q LAS MUJERES TAMBIÉN DESTAQUEN LA INCLUSIÓN ESTA PRIMERO Y SE PASAN POR EL PICO A LOS TELEVIDENTES. #ModusOperandiMega,1383979496966033414,es,2021-04-19T03:03:19.000Z,0,0,0,0,"",Opinologo,Opinologo_SF,"",FALSE,2016-03-25T00:38:48.000Z
718657955495866368,@InfinitaFM @AndreaAristegui 😷📻👂Hola muy buenas tardes para usted mi querida hermosa y guapa amiga @AndreaAristegui😍😘💞🌷que tenga usted un lindo cierre de jornada noticiosa aquí en #DobleOpuesto que es un gusto de escuchar en esta tarde fría y lluviosa desde Viña.Un beso y un abrazo para usted.Saludos https://t.co/tsf6B2jZxn,1384640071803015172,es,2021-04-20T22:48:13.000Z,0,0,0,0,"",Fernando Luis,Fernand55916148,"",FALSE,2016-04-09T04:33:03.000Z
718657955495866368,https://t.co/oSnT2eVSUo 😷📻👂Hola muy buenas tardes para usted mi querida hermosa amiga @AndreaAristegui😍😘💞🌷le comparto esto👇 a usted. Que tenga un lindo cierre de jornada y una linda noche aquí en #DobleOpuesto y junto a su Familia.Un beso y un abrazo para usted.Saludos❤️,1384271680399241224,es,2021-04-19T22:24:21.000Z,0,0,0,0,"",Fernando Luis,Fernand55916148,"",FALSE,2016-04-09T04:33:03.000Z
718657955495866368,@InfinitaFM @AndreaAristegui 😷📻👂Hola muy buenas tardes para usted mi querida hermosa amiga @AndreaAristegui😍😘💞🌷es un gusto de escucharla aquí en #DobleOpuesto mi querida amiga.Que le vaya bien con su entrega noticiosa en este frío de jornada.Un beso y un abrazo para usted ya todos en @InfinitaFM ❤️👋 https://t.co/7Qlj75Nd0E,1382820633193582596,es,2021-04-15T22:18:25.000Z,0,0,0,0,"",Fernando Luis,Fernand55916148,"",FALSE,2016-04-09T04:33:03.000Z
718657955495866368,@InfinitaFM @AndreaAristegui 😷👀Hola muy buenas tardes para usted mi querida hermosa amiga @AndreaAristegui😍😘💞🌷¿Cómo está usted ?Un gusto de escucharla aquí en #DobleOpuesto que tenga un lindo inicio de semana y entrega Noticiosa junto al tremendo equipo de @InfinitaFM a través de usted.Saludos d Viña❤️ https://t.co/uaxYAxHKS3,1384269172411047938,es,2021-04-19T22:14:23.000Z,0,0,0,0,"",Fernando Luis,Fernand55916148,"",FALSE,2016-04-09T04:33:03.000Z
718657955495866368,@meganoticiascl @AndreaAristegui 😷👀Hola muy buenas tardes para mis ambas queridas hermosas amigas @AndreaAristegui😍😘💞🌷y @MaribelRetamal😍😘💞🌷 que tengan una linda entrega Noticiosa aquí en @meganoticiascl #MegaNoticiasActualiza y un lindo Fin de semana.Para ambas.Ánimo con la movida jornada.Saludos.❤️,1383109911505174537,es,2021-04-16T17:27:54.000Z,0,0,2,0,"",Fernando Luis,Fernand55916148,"",FALSE,2016-04-09T04:33:03.000Z
718657955495866368,😷👀📻👂Hola muy buenas tardes para usted mi querida hermosa amiga @AndreaAristegui😍😘💞🌷la escucho aquí en #DobleOpuesto en este frío🥶cierre de  Jornada desde Viña.Que tenga usted una linda noche junto a su Familia y que le vaya bien con cada una de sus buenas entrevistas❤️👋,1382823656498339842,es,2021-04-15T22:30:25.000Z,0,0,0,0,"",Fernando Luis,Fernand55916148,"",FALSE,2016-04-09T04:33:03.000Z
718657955495866368,@InfinitaFM @AndreaAristegui 😷👀📻👂Hola muy buenas tardes para usted mi querida hermosa amiga @AndreaAristegui😍😘💞🌷la escucho aquí en #DobleOpuesto y le agradezco la entrega noticiosa de esta tarde y que lo pasé lindo este Fin de semana. No sé arriesgue mucho y cuides usted.Mi querida amiga.Saludos Viña https://t.co/INQzp5mpUL,1383183304623542274,es,2021-04-16T22:19:32.000Z,0,0,0,0,"",Fernando Luis,Fernand55916148,"",FALSE,2016-04-09T04:33:03.000Z
718657955495866368,@meganoticiascl @AndreaAristegui 😷👀Hola muy buenas tardes para mis ambas queridas hermosas amigas @AndreaAristegui😍😘💞😷 y @MaribelRetamal😍😘💞🌷 que tengan una linda entrega Noticiosa aquí en @meganoticiascl #MegaNoticiasActualiza y Jornada Periódistica.Un beso y un abrazo para ambas.Linda tarde.Saludos.❤️,1384557207375732736,es,2021-04-20T17:18:56.000Z,0,0,1,0,"",Fernando Luis,Fernand55916148,"",FALSE,2016-04-09T04:33:03.000Z
733326170066931712,@roberto_saa @andres_vial @AndreaAristegui corrsponde a la @SUSESOChile corregir esta injusticia? @Frpacheco https://t.co/iE6Amijmvf,1382830957946757120,pt,2021-04-15T22:59:26.000Z,0,0,1,0,citius.altius.fortius,Sebastián,SebaPizarroC,"",FALSE,2016-05-19T15:59:18.000Z
787818856618360832,"@lesliona @AndreaAristegui @latercera Hay otro Alcalde del Sur , puerto Montt con 5 propiedades compradas al chin chin  , también sosiolisto.",1382777395233615876,es,2021-04-15T19:26:36.000Z,6,0,13,0,"Cerrando ciclos y en búsqueda de mi paz interior , rascándome con mis propias uñas .
No creo en las instituciones. 
Papayero , viajo con Vedder y Cornell 🎸🎸",Karloncho El @patipelao,Karlos_404,"",FALSE,2016-10-17T00:53:47.000Z
787818856618360832,"@AndreaAristegui Como podemos tener parlamentarios que se abstienen en algo de necesidad imperiosa , Miserables 😠",1382767229679370241,es,2021-04-15T18:46:12.000Z,0,0,0,0,"Cerrando ciclos y en búsqueda de mi paz interior , rascándome con mis propias uñas .
No creo en las instituciones. 
Papayero , viajo con Vedder y Cornell 🎸🎸",Karloncho El @patipelao,Karlos_404,"",FALSE,2016-10-17T00:53:47.000Z
787818856618360832,"@AndreaAristegui Lo que se buscaba era bypasear el TC , ahora el ejecutivo tiene el sartén por el mango y el presidente tiene la última palabra y recurrirá al TC.
Nos queda salir a la calle 👿👹😠",1382766371927384066,es,2021-04-15T18:42:48.000Z,0,0,2,0,"Cerrando ciclos y en búsqueda de mi paz interior , rascándome con mis propias uñas .
No creo en las instituciones. 
Papayero , viajo con Vedder y Cornell 🎸🎸",Karloncho El @patipelao,Karlos_404,"",FALSE,2016-10-17T00:53:47.000Z
82188134,"@AndreaAristegui Que vergüenza , q mal negocio hace la gente  bueno es comprensible algunos están apenas pero hipotecan más aún su triste futuro. No se cómo la gente permite que el gobierno no se hace responsable y quieren echar mano al fondo de cesantía ,más pobres serán.🙄 https://t.co/NcFDiJyYgt",1382787233556611074,es,2021-04-15T20:05:42.000Z,0,0,0,0,"Ing de Ejec. en adm de  Empresas....

 50 años en el Planeta y he llegado a estimar a los Terrícolas, pero les tengo lástima se exterminan entre ellos",Jopira,Jopira_,"",FALSE,2009-10-13T20:46:00.000Z
832007903213142018,@DMatamala @tv_monica @matiburgos @mirnaschindler @mauriciohofmann @AndreaAristegui @ClaudiaUrquieta @gersondelrio @carolaurrejola @anquinteros @fresiasoltof @aguirreseba @paloma_avila @AndreaObaid @javiera_oliv @paulaescobarch https://t.co/hFIcMTFdsE,1383123667610124291,und,2021-04-16T18:22:34.000Z,0,0,0,0,"Papá, divorciado, abuelo, partner de la mamá de mis hij@s; con compañera, médico. De izquierda. Sigo al amor, a la empatía y a la democracia. Ateo. Colocolino.",Alejandro Rodríguez 🇨🇱🇨🇱🇨🇱🇨🇱,AlRod1963,"",FALSE,2017-02-15T23:25:16.000Z
864605315752488961,"@lesliona @AndreaAristegui @latercera Vayan a enriquecerse a Vitacura, Las Condes, Puerto Varas, no se, pero San Ramón pos wn!!! No podí ser tan csm?!!",1382816594800234499,es,2021-04-15T22:02:22.000Z,0,0,4,0,Cruzado. Chileno. Cuequero.Amo a mi familia. Profesor.Sanmiguelino. Allendista. Primaverista.Saavedrista. Siempre con el pueblo. No soporto a los pacos.,Vitokochileno,tranquinena,https://t.co/tTxskdnLlJ,FALSE,2017-05-16T22:15:45.000Z
95279608,"@AndreaAristegui un programa genial, que nos muestra de lo que muchas veces estamos ajenos solo vemos noticias que funcionan en base a lo que sea la noticia más relevante o de la jornada pero estos reportajes, muy interesante más aún bajo el relato de tan bella periodista. éxito",1383978851278020612,es,2021-04-19T03:00:45.000Z,0,0,0,0,"Trabajamos en asesorias empresariales, contabilidad electrónica, corretaje de Propiedades y tasaciones Urbanas. Administración de arriendos, loteos,",Hugo Muñoz Bravo,eventosoctava,https://t.co/4EKz7Z3GoJ,FALSE,2009-12-07T21:12:14.000Z
953387010,"Algún periodista podría preguntar el PORQUE del cambio de estas comunas (no se si lo hicieron en el informe de hoy)? si según paso a paso, no debería avanzar... a que sirve el paso a paso???? @manupalominos @gersondelrio @DMatamala @AndreaAristegui https://t.co/f2I9L4viMG",1382798324974153730,es,2021-04-15T20:49:46.000Z,0,0,0,0,"Fan de foot,mais pas que..Le sport m intéresse en général. .La politique aussi..la bouffe..la bière. .. #afterfootexpat #Chili #France",michstache ⭐️⭐️,davidmichel111,"",FALSE,2012-11-17T11:28:22.000Z
959791234867957760,@AndreaAristegui Buenas Noches tenga una hermosa semana llena de sorpresas y buena noticia cariños @CHICASDECALIPSO,1384353528790110210,es,2021-04-20T03:49:35.000Z,0,0,0,0,"",Giovanka Guerra,giovanka_guerra,"",FALSE,2018-02-03T14:10:37.000Z
95982553,"@Camara_cl @AndreaAristegui Dado que son pensionados que al optar por esta modalidad “compraron” un seguro en la perspectiva de que la jubilación fuera algo mayor que con Retiro Programado, impactará directamente en su jubilación. Los Fondos ya no son de ellos así es que no es un Retiro.",1382833437271326725,es,2021-04-15T23:09:17.000Z,1,0,2,0,"Psicólogo Universidad de Chile
Independiente, centrado en las personas y su desarrollo.
Incesante buscador de convergencias entre opuestos.",Sergio Rodriguez G.,Kekorodriguez,"",FALSE,2009-12-10T21:01:27.000Z
974748478231470086,"@maurovidal @KenaLorenziniL @tv_monica @AndreaAristegui @alvarez_monse @MonicaGonzo @fresiasoltof ,cómo siempre la @udipopular parece que es un requisisto ,ojalá que uds investiguen",1384685662419496960,es,2021-04-21T01:49:22.000Z,1,0,0,0,"Cumpleaño 22031967  NO COMO CARNE, APRUEBO Y CC",Alicia Ramírez Ruiz,AliciaRamrezRu1,"",FALSE,2018-03-16T20:45:21.000Z
974748478231470086,@CartujaCar @tv_monica @alvarez_monse @AndreaAristegui,1384669919657213953,und,2021-04-21T00:46:49.000Z,0,0,0,0,"Cumpleaño 22031967  NO COMO CARNE, APRUEBO Y CC",Alicia Ramírez Ruiz,AliciaRamrezRu1,"",FALSE,2018-03-16T20:45:21.000Z
98647436,"@rickandr96 @AndreaAristegui Entonces no es ninguna opción, siempre hay .
Y créeme que le conviene aprobar sino ahí sí que quedara la embarrada en el país",1382765301247381504,es,2021-04-15T18:38:33.000Z,0,0,1,0,"La vida no es lo que te toca, es lo que tú quieres hacer con tu vida!!!!! 
vida verde !!!!! y cielo blanco por #colocolo !!!!
blessdiciones✌️✌️💚💛❤️",Cano Silva,cano_silva,"",FALSE,2009-12-22T14:36:30.000Z
