author_id,created_at.x,text,id,lang,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,verified,name,username,created_at.y,url,description
336276261,2021-04-21T00:00:50.000Z,"#Cacerolazo
#ChileSinZurdos
El Milagro 33 Reflotó Unidad y Esperanza
Sebastián Piñera hizo una Reconstrucción Rápida y Solidaria
En ese entorno 2 Felipes iban al Paraíso con TODA esa Democracia en el Alma.
De sus muertes Comió la #OposicionMiserable
Fue reelecta Bachelet
@pdazan",1384658347677388800,es,0,0,0,1,FALSE,Sandra Sirhan,SandraSirhan,2011-07-16T01:16:30.000Z,"",Abogada de mi Chile
339110061,2021-04-21T00:02:20.000Z,"@PiensaPrensa @Carabdechile @CarabPrCentral @DrEnriqueParis @pdazan @RodrigoDelgadoM 
Alguna opinión al respecto???
Me imagino q callaran!!",1384658725252837376,es,1,1,1,0,FALSE,nano,mariano0870,2011-07-20T16:13:50.000Z,"",Sin color político. Amo a mis hijos.  Liderar y coach son el futuro.
3399230463,2021-04-20T17:35:06.000Z,"@pdazan Favor RT
@danieljadue @colmedchile @Pajarobere @izkia 

https://t.co/hydr32negF",1384561272990146561,es,0,0,0,0,FALSE,Daniel López,MarcelinMarshal,2015-08-01T21:29:09.000Z,"",""
34359402,2021-04-20T18:54:14.000Z,@dsilva1 @mariangel1980_8 @pdazan @MujeresRN @RNchile @SenadoresRN @SubseNinez @Sename_gobierno @ministeriosalud Gracias por tu reconocimiento.,1384581191412690946,es,0,1,3,0,TRUE,Marcela Sabat Fernández,MarceSabat,2009-04-22T18:51:58.000Z,https://t.co/zUxiCfvLT2,Senadora por la Región Metropolitana 🇨🇱. Ig: @marcelasabat Fb: Senadora Marcela Sabat
39084541,2021-04-21T00:37:11.000Z,@pdazan Dra. mis respetos y admiración por su arduo trabajo.. felicitaciones,1384667496528195588,es,0,0,0,0,FALSE,PAULA MONTES MORALES,NATHALYTA,2009-05-10T17:53:08.000Z,"","#ControlaDoresOrganizadoS Controlador de Transito Aereo. Enamorada de mi profesion, esposo y perrhijos. APP SCFA y ahora en Punta Arenas ACCN"
450898294,2021-04-20T21:02:39.000Z,Esa pregunta la contestará la subsecretaria Paula Daza @pdazan  qmm qmm https://t.co/0PwL5zeSl0,1384613504532062219,es,4,6,20,0,FALSE,Tiempo en Chilezuela⛈🌩☂️⚡🌈🔥☃️,WeatherEnChile,2011-12-30T20:02:04.000Z,"","Información meteorológica / climática / biodiversidad / planeta #DatoGeoMeteo
🔥☀️🌡️☃️🌈⚡☔⛈️"
450898294,2021-04-20T17:22:33.000Z,"BAJA VACUNACIÓN 

Es porque solo están vacunando a los nuevas primeras dosis de 48 años.

POR QUÉ NO PONEN MÁS EDADES?

Onda entre los 40 a 50 años?
Al haber solo 1 edad ESTÁN VACÍOS LOS VACUNATORIOS!!!! 

@DrEnriqueParis @pdazan @izkia @colmedchile @ConfusamChile https://t.co/IyPkgpXNKU",1384558115820085249,es,5,4,10,0,FALSE,Tiempo en Chilezuela⛈🌩☂️⚡🌈🔥☃️,WeatherEnChile,2011-12-30T20:02:04.000Z,"","Información meteorológica / climática / biodiversidad / planeta #DatoGeoMeteo
🔥☀️🌡️☃️🌈⚡☔⛈️"
476093097,2021-04-20T23:32:00.000Z,@pdazan saldra dando explicacione para variar mientras el mandinga de @DrEnriqueParis agradece la pregunta https://t.co/nfmWCNaqzc,1384651093301514242,es,0,0,0,0,FALSE,Gettysburg,Confederadoxs,2012-01-27T19:22:45.000Z,"",""
4774703909,2021-04-20T17:17:29.000Z,@pdazan @SeremiSaludRM https://t.co/2WjNjzvKdJ,1384556840369917953,und,0,0,0,0,FALSE,Javier Vladimir,VladimirTomas86,2016-01-11T13:52:16.000Z,"",Anti Logias Luciferinas S1oN1stas / anti globalismo / anti neoliberal / anti mass media / la izquierda se aburguesó/ NO MÁS VENECOS EN CHILE / CHILENOS 1ero
4774703909,2021-04-20T17:13:56.000Z,"@pdazan @SeremiSaludRM La estrategia del terror y dictatorial, dicho por ministra alemana. Daza aplica lo mismo. Genocidas https://t.co/QP11pscTNO",1384555950007279626,es,0,0,0,0,FALSE,Javier Vladimir,VladimirTomas86,2016-01-11T13:52:16.000Z,"",Anti Logias Luciferinas S1oN1stas / anti globalismo / anti neoliberal / anti mass media / la izquierda se aburguesó/ NO MÁS VENECOS EN CHILE / CHILENOS 1ero
51522541,2021-04-20T22:24:30.000Z,@pati_reyesc @pdazan 😂😂😂😂 ay Lupita !!! Es un cobarde miserable,1384634104872898563,es,0,1,1,0,FALSE,Pame 🦋,PameGatuna,2009-06-27T18:58:18.000Z,"","Educadora de Pàrvulos que intenta dejar una huella dulce ,amarga e intensa, quiero todo para ayer amor a los gatos #Eutanasia 💚 a la izquierda, #Jadue2022"
51555416,2021-04-20T23:42:18.000Z,@pdazan @SeremiSalud_Coq Avise cuando llegue a Tal Tal...,1384653682181038081,es,0,0,0,0,FALSE,PanchoY,fyanezsc,2009-06-27T21:03:56.000Z,"","“Es vida, Jim, pero no como la conocemos"". Spock"
52507230,2021-04-20T17:12:06.000Z,"@pdazan @DrEnriqueParis ayer fui a la Catedral de Osorno. Al consultar me indican que mucha gente vacunandose contra la influenza... MUY POCA contra el Covid... )es nuestro principal vacunatorio)

ALGO ESTAN HACIENDO MAL que los jóvenes NO SE ESTAN VACUNANDO. covid.",1384555487228792835,es,0,0,0,0,FALSE,Alfredo Codocedo Concejal Osorno 2021,A_Codocedo,2009-06-30T20:19:11.000Z,"","Ingeniero Comercial (UFT) Postgrado en Gestión de Marketing U. de Chile y Waikato Univ, Nueva Zelanda. Docente Mk. Estratégico y candidato a Concejal de Osorno."
529583102,2021-04-20T18:52:02.000Z,"@gezavalaruz @sebastianpinera @pdazan @AlbertoDougnac @georghubner1977 @DrEnriqueParis @ministeriosalud @IntendenciaV @voceriavalpo Hola, puedes consultar el resultado de tu PCR enviando tus datos (nombre completo y rut) al correo resultadopcr.ssrv@redsalud.gob.cl",1384580635352838145,es,0,0,1,0,FALSE,Seremi de Salud Región Valparaíso,SaludSsrv,2012-03-19T18:03:12.000Z,https://t.co/CGXk5M9Nsr,Cuenta oficial de la Secretaría Regional Ministerial de Salud del @GobiernoDeChile.
529583102,2021-04-20T18:48:55.000Z,@catavalverdej @georghubner1977 @pdazan @DrEnriqueParis @ministeriosalud @IntendenciaV @voceriavalpo @MeVacuno Por el momento el Vacunatorio Móvil se ubica en Valparaíso. En Viña del Mar puedes acercarte a los distintos puntos de vacunación dispuestos por el municipio.,1384579853559681027,es,0,0,0,0,FALSE,Seremi de Salud Región Valparaíso,SaludSsrv,2012-03-19T18:03:12.000Z,https://t.co/CGXk5M9Nsr,Cuenta oficial de la Secretaría Regional Ministerial de Salud del @GobiernoDeChile.
529647519,2021-04-21T00:02:05.000Z,"(AHORA)

Subsecretaria @pdazan llega a #Coquimbo en visita oficial.

Junto a @SeremiGarcia se reunieron con los jefes de departamento de la @SeremiSalud_Coq para hablar sobre la situación de la región frente al #Covid_19 https://t.co/vjyrZS8Izq",1384658661595824130,es,7,0,19,0,FALSE,SeremiSalud_Coquimbo,SeremiSalud_Coq,2012-03-19T19:18:56.000Z,https://t.co/zs0l6CDQDz,"Secretaría Regional Ministerial de Salud de la Región de Coquimbo. San Joaquín 1801, #LaSerena. 51233-14-00- 51233-14-60"
529647519,2021-04-20T22:02:04.000Z,"VIDEO 📹

Te invitamos a conocer más sobre el #CuadernoViajero y el cuidado de la #SaludBucal 👇👇 

@ministeriosalud @pdazan @gorecoquimbo @VoceriaCoquimbo https://t.co/gMImjnGwpp",1384628457389363200,es,2,0,1,0,FALSE,SeremiSalud_Coquimbo,SeremiSalud_Coq,2012-03-19T19:18:56.000Z,https://t.co/zs0l6CDQDz,"Secretaría Regional Ministerial de Salud de la Región de Coquimbo. San Joaquín 1801, #LaSerena. 51233-14-00- 51233-14-60"
544338830,2021-04-20T22:27:42.000Z,@pdazan Para los que tenemos las dos dosis de la vacuna y los 14 días posteriores. Hasta cuando nos van a tener en cuarentena??,1384634908421808131,es,0,0,1,0,FALSE,#In/Mortal 🇨🇱🐘🐘,carn1325,2012-04-03T15:00:53.000Z,"","Ni Azul Ni Rojo, Solo Albo y AlbiCeleste (Magallanes) y no pesco y respondo a  weones (as6 🤷‍♂️🤷‍♂️ 🇨🇱🇨🇱"
544338830,2021-04-20T21:25:11.000Z,"Sres @ministeriosalud @DrEnriqueParis para los que estamos vacunados con las dos dosis, con los 14 días posteriores cumplidos, hasta cuando nos van a tener en cuarentena ?? Ya es mucho. 
Querida doc @pdazan a ud le pasan todas las preguntas, ud sabe algo ?? 
saludos",1384619177021898756,es,0,0,0,0,FALSE,#In/Mortal 🇨🇱🐘🐘,carn1325,2012-04-03T15:00:53.000Z,"","Ni Azul Ni Rojo, Solo Albo y AlbiCeleste (Magallanes) y no pesco y respondo a  weones (as6 🤷‍♂️🤷‍♂️ 🇨🇱🇨🇱"
544338830,2021-04-21T03:19:06.000Z,"@DrEnriqueParis Doc cuanto nos toca salir de cuarentena a los que estamos listos con las vacunas y los 14 días. Le  apuesto que si nos levantan la cuarentena todos los anti-vacunas y los otros. Van a ir a vacunarse #eso #BuenasNoches.
Nota : No le tire la pelota a la doc @pdazan 🙏🙏",1384708242903797760,es,0,0,0,0,FALSE,#In/Mortal 🇨🇱🐘🐘,carn1325,2012-04-03T15:00:53.000Z,"","Ni Azul Ni Rojo, Solo Albo y AlbiCeleste (Magallanes) y no pesco y respondo a  weones (as6 🤷‍♂️🤷‍♂️ 🇨🇱🇨🇱"
55558330,2021-04-20T19:32:55.000Z,@flakasintomatik @alvarez_monse Que rabiaaaaaaa! Es una persona mayor q come con su misero sueldo y no le pagan?Da rabia ya deberían estar tranquilos yjubilados están angustiados  @ministeriosalud @pdazan @DrEnriqueParis  ahora q estamos en pandemia se necesitan agilizar las cosas @sebastianpinera @ceciliamorel,1384590922407612421,es,0,0,0,0,FALSE,MARGOT,Margot2009,2009-07-10T13:19:03.000Z,"",Holiiii!!!
556202967,2021-04-20T18:05:31.000Z,"@pdazan Las mascarillas de tela NO sirven para nuevas cepas, las quirúrgica sólo una hora, no una semana!!!!!!!  Tarde enseñar cómo llevar mascarilla, diga cuáles sirven.",1384568930514182144,es,0,0,0,0,FALSE,"Detengan la tierra,me quierobajar llego COVID 19",emil23064134,2012-04-17T17:01:39.000Z,"","Después del COVID-19,nada será igual, quedará una gran lección para los q superemos ésto,la simpleza de la vida."
586696685,2021-04-20T18:23:36.000Z,@SeremiSalud_IX @ministeriosalud @pdazan Porque no lo hacen en provincia ?Concon acá no se hace nada  exigan más control en la calles,1384573480788795395,es,0,0,0,0,FALSE,Nancy Russell J,ArtesanaJ,2012-05-21T17:01:24.000Z,"",""
593212898,2021-04-20T23:36:03.000Z,@pdazan @DrEnriqueParis @katymartorell como es esto??? https://t.co/7OWjFBkFm8,1384652109916905476,es,0,0,0,0,FALSE,victor arce miranda,victorarce3110,2012-05-29T00:56:17.000Z,"",Ingeniero en informatica
602481488,2021-04-20T19:01:07.000Z,@Talitha_Kum_ @Felipeyesme @pdazan 😆😆😆😆😆😆,1384582919713329152,und,0,0,1,0,FALSE,Gerardo López Villar,perrofeo1976,2012-06-08T05:16:02.000Z,"",Apenas tengo tiempo salgo a conectar la doble tracción... perrofeo1976 en youtube.... jeje
63876883,2021-04-20T23:36:35.000Z,@pdazan @SeremiSalud_Coq Fuerza y gracias por su labor !!!!!,1384652243283193863,es,0,0,1,0,FALSE,Mauricio Barahona #Cuidate para volvernos abrazar,mabbrok,2009-08-08T01:44:09.000Z,"",Liberal de derecha. Desde Copiapó feliz con mis gatos y perros.
707396504726728704,2021-04-20T23:13:16.000Z,@pdazan https://t.co/QdShUu2vfd,1384646375560908802,und,0,0,0,0,FALSE,Bernardo L R P,LarrainBernardo,2016-03-09T02:44:04.000Z,"",""
758325098,2021-04-20T23:04:06.000Z,@elaval @hgfabrega @MiRadiols ¿por qué no aceleran vacunación a un rango de edad mayor? es evidente el ESTANCAMIENTO en proceso vacunacion @jmanalich @DrEnriqueParis @pdazan https://t.co/cs6PxICIWw,1384644069834596352,es,0,0,0,0,FALSE,84,Granate1984,2012-08-15T02:00:37.000Z,"",""
764265590,2021-04-20T23:34:20.000Z,@pdazan @SeremiSalud_Coq Le contaron los alcaldes y médicos que no están de acuerdo con el cambio del plan paso a paso para la región?,1384651680772468736,es,0,1,4,0,FALSE,🦊🍷NEGRITA ® MARCELA ALIENÍGENA PATIPELADA,siquieresmelees,2012-08-17T19:04:55.000Z,https://t.co/sWCzzhofZj,"Soy y, eso  basta... yo tampoco vote por El 
 NO TOLERO A LOS INTOLERANTES y BLOQUEO ARROBADORES 🐸
POETISA (?)"
783649827930402816,2021-04-20T16:13:47.000Z,"@solopitufina @HCMagallanes @SeremiSalud_XII @CORMUPA @IntendenciaM @ministeriosalud @BaquedanoCordon @ATapiaC @AlbertoDougnac @pdazan @gobmagallanes @Acem_Umag @umagallanes @MagallanesBBNN Buenas tardes, donde le otorgaron receta?",1384540810327248897,es,0,1,0,0,FALSE,Salud Magallanes,SaludMagallanes,2016-10-05T12:47:33.000Z,https://t.co/Br3JanP2Qo,Cuenta Oficial del Servicio de Salud Magallanes.
874118978100232193,2021-04-21T00:51:12.000Z,@SaludSsrv @georghubner1977 @pdazan @AlbertoDougnac @DrEnriqueParis @ministeriosalud @voceriavalpo @GobernacionValp @vinadelmar https://t.co/DZgmp4Z1Vz,1384671025129009154,und,0,0,0,0,FALSE,Snoopy,ssnooopy1,2017-06-12T04:19:39.000Z,"",No crean nada de lo que ven y escuchan.!! investiguen.!! #noalodio ✌🏼 ☮️  Apruebo o Rechazo? ...... the same !!
909426927097847808,2021-04-21T02:14:09.000Z,"Muchas gracias por el esfuerzo de todos, hoy tuve mi segunda dosis, ejemplo mundial y con excelente servicio @sebastianpinera @DrEnriqueParis @MuniMacul @GonzaloMontoyaR @pdazan y a todo el personal de salud de todo Chile",1384691898393186304,es,0,0,1,0,FALSE,Rodrigo67,Rodr0067,2017-09-17T14:40:50.000Z,"","soñador, 10 proyectos a la vez, de educación pública a la vida real, de emprendedor a empresario, de pyme a contribuyente, de jovenzuelo a padre marido y adulto"
918246134,2021-04-20T16:40:18.000Z,"Ministro @DrEnriqueParis @pdazan 
🙏LLAME A VACUNAR TODAS LAS EDADES D OBESOS, Asmáticos y a los q salen a trabajar ((los que se mueven)
Vacunar En filas del comercio, , bancos y trabajadores de empresas. ES LO MÁS URGENTE‼️
según disponibilidad d vacunas

https://t.co/YxTGzJx9bf",1384547482160541711,es,1,0,2,0,FALSE,Nancy,mtnancyts,2012-11-01T04:39:51.000Z,"","De Conce.🇨🇱BACHELETISTA EDUC.Y SALUD GRATIS,SIST. ÚNICO PREVISIÓN PARA TODOS EN🇨🇱, NI UNA-CONSTITUYENTES INDEPENDIENTES, JADUE PRESIDENTE Cumpleaño 6/Enero."
97508760,2021-04-20T18:35:12.000Z,@pdazan https://t.co/SzK49nrYjJ,1384576401089642497,und,0,0,0,0,FALSE,INSTITUTO HIPNOSIS CHILE,hipnosischile,2009-12-17T19:30:04.000Z,http://t.co/Ny5danFvua,"Hipnoterapia Online
+569 98482283

Centro de Hipnosis y Terapias Afines.
Cursos, Diplomados Internacionales, Talleres, Terapias colectivas e individuales."
99575133,2021-04-20T17:29:45.000Z,"Ministro Salud, basta ver Vacunatorios para darse cuenta q están bastante desocupados Si no acepta libertad de vacunación al menos tenga criterio para ampliar calendario por edades a fin evitar desaprovechar capacidad instalada @DrEnriqueParis @pdazan @biobio @T13 @Mega",1384559930401869826,es,0,0,0,0,FALSE,Hernan Undurraga,HernanUndurraga,2009-12-26T21:07:38.000Z,"","Abogado PUC especializado en Asuntos  Comerciales y Civiles. Me gusta la filosofia, la astronomia y las nuevas tecnologias."
