author_id,text,created_at.x,id,lang,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,name,url,created_at.y,description,verified,username,location
1323223190,"Opinión | “Fin del binarismo”, por @eugeniotironi https://t.co/eyTSYBWQnV https://t.co/OX3S3Q8cb0",2021-03-30T20:00:00.000Z,1376987595129806848,es,2,0,6,0,El Mercurio,https://t.co/a8WU1ZkxqF,2013-04-02T20:29:26.000Z,Cuenta del diario El Mercurio.,TRUE,ElMercurio_cl,"Santiago, Chile"
1348691955715350530,@bernardolarrain @clausanhueza @eugeniotironi @cseebach @jorgeerrazuriz @natigonzalez_b @susanajimenezs @mclarof @AldoLema_cl @rdparedes @ccifuentesh En lo absoluto. Es errado el diagnostico en la primera parte del tuit. Lo que se propone es una nueva forma de entender la participacion del Estado sin perder de vista la generacion de riqueza en primer lugar. https://t.co/TcD3oDSIlg,2021-04-11T15:20:53.000Z,1381266008862777344,es,0,0,0,0,Mal_Menor,"",2021-01-11T18:08:34.000Z,Bielsista | Amarillo 🐥| Ingeniero Civil | Mag. Finanzas Corp ~ Dipl. Adm. Riesgos @fenuchile ~ Liberalismo Igualitario | #VotéApruebo,FALSE,Mal_Men0r,. 🆑
1351338245905403909,"@bernardolarrain @clausanhueza @eugeniotironi @cseebach @jorgeerrazuriz @natigonzalez_b @susanajimenezs @mclarof @AldoLema_cl @rdparedes @ccifuentesh Hablar de crecimiento a secas es como hablar de los chilenos, donde un magallanico no se parece en nada a un chilote o a un rancaguino o a un iquiqueño. Nunca se han cuestionado quien crece cuando Chile crece y si buscan bien, ahí está la causa de que gente rechace el crecimiento",2021-04-11T15:40:23.000Z,1381270916005572608,es,0,0,0,0,Roberto Hurtado,"",2021-01-19T01:18:46.000Z,"ROBERTO HURTADO
CANDIDATO CONSTITUYENTE DISTRITO 26
INDEPENDIENTE - LISTA DEL APRUEBO
Guitarrista, gestor cultural, ingeniero, emprendedor, discapacitado",FALSE,RobertoHurtado0,""
1368210121692708868,@eugeniotironi https://t.co/1p6hTKz35Q,2021-03-28T01:16:16.000Z,1375980024256430083,und,0,0,0,0,JavierZenTao,"",2021-03-06T14:41:35.000Z,Como un chungungo.....,FALSE,JavierZenTao1,""
1369045474737594372,@eugeniotironi Ya oeeeee. Un buen foco led encima,2021-03-26T01:17:43.000Z,1375255610757943296,es,0,0,0,0,El Rey del Bongo,"",2021-03-08T22:01:14.000Z,"All animals are equal, but some are more equal than others",FALSE,KingoftheBong20,"New York, USA"
138828805,@eugeniotironi Larroulet,2021-03-29T02:56:11.000Z,1376367556370563080,en,0,0,0,0,#new🧠4🇨🇱,"",2010-04-30T18:33:18.000Z,"Feliz Esposo y Padre. Social-Humanista, Chuncho y Navalino. Obrero-agricultor, BQ y a veces Dr. en Ciencias, UdeC.",FALSE,pacastrom,CHILE
138828805,@eugeniotironi Larroulet,2021-03-29T02:56:54.000Z,1376367737363177473,en,0,0,0,0,#new🧠4🇨🇱,"",2010-04-30T18:33:18.000Z,"Feliz Esposo y Padre. Social-Humanista, Chuncho y Navalino. Obrero-agricultor, BQ y a veces Dr. en Ciencias, UdeC.",FALSE,pacastrom,CHILE
156438068,"@bernardolarrain @clausanhueza @eugeniotironi @cseebach @jorgeerrazuriz @natigonzalez_b @susanajimenezs @mclarof @AldoLema_cl @rdparedes @ccifuentesh Si no se meten la mano al bolsillo, aumentan el.salario mínimo a 500 Lucas y aceptan Sindicatos para negociar en buenas condiciones este País se va a la mierda
Basta de abusos,es hora que paguen la cuenta y distribuyan mejor la riqueza
Después no se quejuen",2021-04-11T15:07:36.000Z,1381262664458964995,es,0,0,0,0,Marcelo,"",2010-06-16T23:29:20.000Z,"",FALSE,mgonzalr,""
158419900,"@bernardolarrain @clausanhueza @eugeniotironi @cseebach @jorgeerrazuriz @natigonzalez_b @susanajimenezs @mclarof @AldoLema_cl @rdparedes @ccifuentesh El ""chorreo"" ya fue superado. Aterriza!",2021-04-12T02:42:20.000Z,1381437500053458944,es,0,0,0,0,Juan Marcelo CASTRO,"",2010-06-22T16:58:36.000Z,RT no implica adhesión tw no sólo inteligencias. Me gusta aprender y cortar el pasto. Pensador crítico,FALSE,juanmcastror,Trupán
166597082,"Negar orden judicial ante riesgo de muerte parte de torturas y crimenes de lesa humanidad. 
 @WHAAsstSecty @washingtonpost @totonia68 @IntlCrimCourt @JMVivancoHRW @mbachelet @jairbolsonaro @eugeniotironi @JosepBorrellF @hermanntertsch @hectorschamis @MariaCorinaYA @soyfdelrincon https://t.co/leq4jEvLIA",2021-03-20T00:22:35.000Z,1373067410958352385,es,2,0,3,0,Daniela Valda,"",2010-07-14T15:08:45.000Z,Periodista. Asesora y analista en comunicaciones y RR.II. Mis tweets son a título personal.,FALSE,dvalda,""
1832725957,@eugeniotironi Lo que no sé es porqué no sabemos?,2021-03-29T12:45:34.000Z,1376515880369152002,es,0,0,0,0,jacqueline bitran,"",2013-09-08T18:19:48.000Z,"",FALSE,jaquibitran,""
187325482,"@bernardolarrain @clausanhueza @eugeniotironi @cseebach @jorgeerrazuriz @natigonzalez_b @susanajimenezs @mclarof @AldoLema_cl @rdparedes @ccifuentesh Tu dices, por ejemplo, cuando hacemos que nuestras empresas se coludan?",2021-04-12T06:02:52.000Z,1381487965621248011,es,0,0,0,0,Serpico,"",2010-09-05T22:41:44.000Z,"",FALSE,DR_Younger,"Santiago, Chile"
196669887,@eugeniotironi Se había ido?,2021-03-26T16:23:27.000Z,1375483545859276808,es,0,0,0,0,Sergio España Ramírez,https://t.co/M7dNx19FUY,2010-09-29T17:00:40.000Z,Las opiniones vertidas en esta cuenta no representan el pensamiento del titular de la misma.,FALSE,Sergioespana,"El Tránsito, Chile "
196669887,@UlisesS03633474 @eugeniotironi Y así estamos comparando hechos igualmente horrorosos.,2021-03-16T23:08:01.000Z,1371961480229314565,es,0,1,0,0,Sergio España Ramírez,https://t.co/M7dNx19FUY,2010-09-29T17:00:40.000Z,Las opiniones vertidas en esta cuenta no representan el pensamiento del titular de la misma.,FALSE,Sergioespana,"El Tránsito, Chile "
196669887,"@UlisesS03633474 @eugeniotironi Ahí estamos, buscando la razón de una muerte",2021-03-16T23:24:38.000Z,1371965660700491777,es,0,1,0,0,Sergio España Ramírez,https://t.co/M7dNx19FUY,2010-09-29T17:00:40.000Z,Las opiniones vertidas en esta cuenta no representan el pensamiento del titular de la misma.,FALSE,Sergioespana,"El Tránsito, Chile "
198207434,@cepchile @eugeniotironi Que buena la pregunta sobre P. Giles y también la respuesta de E. Tironi. Esperaba la pregunta ......,2021-04-14T23:38:41.000Z,1382478448212512768,es,0,0,0,0,Tren Andino,"",2010-10-03T17:15:23.000Z,"",FALSE,trenandino,Puerto Montt
215383830,@gonzalowinter @eugeniotironi leyó la columna diputado?,2021-03-30T14:45:25.000Z,1376908427918721034,es,0,0,0,0,Santiago Valenzuela,"",2010-11-13T19:52:52.000Z,Estudiante de Derecho UC | Cruzado del Alma,FALSE,svalenzuelap,""
22219266,¡El Diario de Claudio Espinosa está disponible! https://t.co/wpuPRgKYev Gracias a @eugeniotironi,2021-03-17T12:47:52.000Z,1372167801444691973,es,0,0,0,0,Claudio Espinosa,https://t.co/XSTCPktkzl,2009-02-28T02:20:24.000Z,"si por acá... al fin del mundo, pero hacia el norte, mirando al Pacífico y me cuida mi espalda los Andes.",FALSE,claudioespinosa,"ÜT: -20.546625,-70.177907"
225260288,"@carola_cuevasm @eugeniotironi Tironi se apituto en todos los gobiernos de la concertación como asesor y en que asesoró que llegamos a un estallido delictual, cual fue su aporte como sociólogo ? Cero y sigue dándoselas de intelectual",2021-03-21T13:34:15.000Z,1373629028008087559,es,0,0,0,0,Caro cancino,"",2010-12-11T03:54:01.000Z,"",FALSE,carito_cancino,chile
225260288,@ElMercurio_cl @eugeniotironi Entonces ud no supo del periodo de la esclavitud y Monarquias . Si la vida de hoy tiene pautas me puede decir como es una vida moderna sin ellas ?,2021-03-21T13:31:50.000Z,1373628419670470662,es,0,0,0,0,Caro cancino,"",2010-12-11T03:54:01.000Z,"",FALSE,carito_cancino,chile
228963715,@cseebach @eligeeducar @JoaquinWalker @veronicacabezas @claro @tomasrecartb @Ignacio_Irarraz @JPobletea @JoseWeinstein @humbertosichel @robertomendez @eugeniotironi lastima que no se vea reflejado en los sueldos ese reconocimiento,2021-04-01T02:46:44.000Z,1377452342090551296,es,0,0,2,0,cecilia lago,"",2010-12-21T04:45:07.000Z,argentina / mil años en chile. profe- estudiante de Psicología-mamá-esposa-amiga-artista-donante-soñadora-optimista por decisión,FALSE,lagocecilia,""
2435807251,@cseebach @tomasrecartb @eligeeducar @JoaquinWalker @veronicacabezas @claro @Ignacio_Irarraz @JPobletea @JoseWeinstein @humbertosichel @robertomendez @eugeniotironi Fantástico que se valore!! Pero en los sueldos??! Ufff faltan años luz!,2021-04-01T11:51:33.000Z,1377589448972632066,es,0,0,2,1,Anto Podestà,"",2014-04-09T17:25:45.000Z,"",FALSE,PodestSilvana,"La Serena, Chile❤"
2436141037,"@fdoucuc @RuizFernandezDJ @eugeniotironi El 80% de la gente que anda https://t.co/oPFozHus3r calle es por trabajo, formal o informal. La situacion socioeconomica es critica para la mayoria de las familias chilenas. El comercio ambulante esta llegando a dimensiones que no se veian desde los años '80s. Es la necesidad!",2021-04-08T12:15:13.000Z,1380132118043447297,es,0,0,0,0,Urbano Sensible,"",2014-04-09T22:42:02.000Z,Guía de turismo en inglés y francés Santiago de Chile,FALSE,MarceloOmerReco,Recoleta
2661299635,"@radiobeethoven @eugeniotironi Chuta, parece que me voy a cambiar de dial. Mas que sociologo ese tipo es un lobbista",2021-04-19T19:07:29.000Z,1384222137263689728,es,0,0,1,0,cristian martínez ar,"",2014-07-20T01:55:55.000Z,"Cientista político, escritor, ciudadano de IZQUIERDA, columnista, activista por una Nueva Constitución. Autor de la novela ""1977, Chacarillas on My MInd""",FALSE,crstmart,""
268861112,@eugeniotironi Homero S,2021-03-29T20:44:30.000Z,1376636405259059205,es,0,0,0,0,Polanco,"",2011-03-19T16:27:28.000Z,La verdad filosófica no necesita de la mentira política...,FALSE,serperoj,Chile
2706827687,"@RuizFernandezDJ @eugeniotironi Totalmente de acuerdo, esto es un mal endémico de la sociedad Chilena, el winner el hacer la trampa en cualquier cosa es adulado y debiera ser repudiado",2021-04-06T18:14:54.000Z,1379497861180702720,es,0,1,1,0,fernando,"",2014-07-13T11:40:30.000Z,"Amante de la familia, Cruzado y parrillero",FALSE,fdoucuc,""
2796388047,@eugeniotironi Buena columna!!!,2021-03-30T18:20:48.000Z,1376962631362347009,es,0,0,0,0,Pura Ortiz Borda,"",2014-09-30T21:19:59.000Z,PUC Sociología y Magister Critica Literaria liberal de centro,FALSE,OrtizbPura,"Las Condes, Chile"
296412549,"@bernardolarrain @clausanhueza @eugeniotironi @cseebach @jorgeerrazuriz @natigonzalez_b @susanajimenezs @mclarof @AldoLema_cl @rdparedes @ccifuentesh Interesante reflexión. Cuando se maltrata un proveedor Pyme, maltratas a sus familias, a la sociedad. Regatear cada centavo, pagar sobre 30 días, no exigir formalidad. Cuando no resguardas la eficiencia en el gasto público también agredes a los ciudadanos. Transparencia es clave.",2021-04-11T16:50:51.000Z,1381288649778737156,es,0,0,0,0,Yair Daniel Peña,"",2011-05-10T18:25:20.000Z,Espíritu Emprendedor 🌎✈️♟🎯,FALSE,ypgnio,""
321049962,"@eugeniotironi Y de pasada ministra de transportes, educación y cultura",2021-03-30T00:58:20.000Z,1376700284970360836,es,0,0,0,0,Alfonso Angulo,"",2011-06-20T23:17:18.000Z,"Aquí soy más garabatero que la xuxa, y qué wea!",FALSE,Alfonsoangulos,Santiago
328281205,"@paulafontaine @andreavial @eugeniotironi Mañalich dijo que era una gripesita. Piñera que ya no íbamos a se Italia, justo antes de que fueramos Italia. Cuando el contagio se escapaba claramente de las manos Mañalich decía que era una meseta con altibajos...en cada momento importante decían una cosa y pasaba otra.",2021-04-15T04:10:16.000Z,1382546792869400579,es,0,0,0,0,Mauricio,"",2011-07-03T02:36:42.000Z,"Asesor de inversiones. Autodidacta disperso. Sexo, Basket y Rock&Roll. Fotógrafo (muy) amateur. Idiomas mil. En twitter opino sobre política.",FALSE,GestazionCL,"La serena, Chile"
3302429368,"Galería fotos memorables educación. Julian Germain (UK) y sus ""Retratos del aula""...
@eugeniotironi @arivas7 @drodriguezmo @TeresaBrachoG @Carolina_Toha @totonia68 @MDYoungLEAD @pcayuqueo @IsabelBehncke @Ignacio_Irarraz @i21CQ @andreainsunza @claudiapeirano @apalet @DavidDPreiss https://t.co/7DdPn8WSvq",2021-04-10T13:22:18.000Z,1380873775399505924,es,0,1,4,0,jose weinstein,https://t.co/qDdMVLeKws,2015-05-29T02:23:29.000Z,apasionado por la educación y por  Chile,FALSE,JoseWeinstein,"Ñuñoa, Chile"
3302429368,"Galería fotos memorables educación. Mayo 68, movimiento estudiantil y la universidad de La Sorbona.
@AlbertoMayol @Mayo68Derecho @LaSorbonneFI @LaSorbonneJuppe @MaitedeCea @PatoFdez @patvazher @javiparada @apalet @eugeniotironi @egarci25cas @Helengunter10 @AlmaHarris1 https://t.co/M5htHB4jr4",2021-03-20T13:27:22.000Z,1373264908398256131,es,5,0,15,2,jose weinstein,https://t.co/qDdMVLeKws,2015-05-29T02:23:29.000Z,apasionado por la educación y por  Chile,FALSE,JoseWeinstein,"Ñuñoa, Chile"
338146309,@cseebach @eligeeducar @JoaquinWalker @veronicacabezas @claro @tomasrecartb @Ignacio_Irarraz @JPobletea @JoseWeinstein @humbertosichel @robertomendez @eugeniotironi Y por qué yo como profesora no lo siento así? Y no solo yo!!,2021-04-02T01:26:50.000Z,1377794622496333833,es,0,0,1,0,Francisca Velásquez,"",2011-07-19T04:21:12.000Z,"",FALSE,franvelasquez68,""
349904747,"@eugeniotironi Cristián Barra, el Renacentista.",2021-03-29T03:07:54.000Z,1376370504660094977,es,0,0,0,0,Diego González C.,"",2011-08-06T22:09:49.000Z,"",FALSE,Anticuello,"La Serena, Chile"
358071824,"El factor ciudadano y el desmoronamiento del capital social criollo, en una punzante y certera columna de @eugeniotironi. https://t.co/KDekc75fO3",2021-04-13T15:04:19.000Z,1381986614008803340,es,1,0,2,0,R. Rodríguez Oróstica,"",2011-08-19T10:04:19.000Z,Sociólogo @facsouchile | Magíster  Comunicación Política @ICEIUchile |  Formado con rigor en @uchile. #Uchile178 | I ❤️ #Apruebo,FALSE,_ObreroCs,SCL
360413861,"@bernardolarrain @clausanhueza @eugeniotironi @cseebach @jorgeerrazuriz @natigonzalez_b @susanajimenezs @mclarof @AldoLema_cl @rdparedes @ccifuentesh Estadista con inmenso apoyo, recién reelecta, @jacintaardern, NZ, hace años impulsó medir el bienestar, con más importancia que el crecimiento.

Además, con su liderazgo aplastó la curva del #covid19",2021-04-12T04:52:34.000Z,1381470276282683394,es,0,0,0,0,Alfonso Contreras,https://t.co/jXUystryXT,2011-08-23T05:05:34.000Z,"Emprendedor, participante en Comunidad @TuringoStudio. Practicante de Aikido, tenis, navegación. Foto principal: en Laser, pasando la boya de bv en Mejillones.",FALSE,alfcontreraso,"Las Condes, Santiago, Chile "
