author_id,id,created_at.x,lang,text,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,name,description,url,created_at.y,username,location,verified
405635191,1383990811512119298,2021-04-19T03:48:17.000Z,es,@javiparada @MiguelCrispiS Que decepción,0,0,0,0,carlos gomez,"","",2011-11-05T15:49:27.000Z,caangoz7,CHILE,FALSE
434511852,1384204821729665029,2021-04-19T17:58:41.000Z,es,"Ante la sensación de profundo agobio, desazón y angustia que viven hoy l✸s trabajadores de la Salud, el diputado @MiguelCrispiS, desde la Comisión de Salud, envió un documento con demandas y propuestas a los ministros @DrEnriqueParis y Rodrigo Cerda.
https://t.co/FaMlhCUQQF https://t.co/ItCRS2d7Fg",14,0,26,0,Revolución Democrática,Partido político de @elfrente_amplio. Perseguimos una democracia participativa y un nuevo modelo de desarrollo para Chile ✊🏽,https://t.co/K0gSUdzWI0,2011-12-11T23:35:03.000Z,RDemocratica,Chile,FALSE
477118250,1384612195590410240,2021-04-20T20:57:26.000Z,es,@MiguelCrispiS @Senado_Chile @vladomirosevic @Mayafernandeza @RDemocratica Y cómo se hará para no sufrir sin tener #LeydeCuidadosPaliativos??,0,0,0,0,Jaime A. Hidalgo A.,"Nacido en Medellin, viviendo en Santiago de Chile. Chilombiano. Internista y Geriatra.","",2012-01-28T21:18:58.000Z,Jhidalgoanfossi,santiago de chile,FALSE
48741406,1384144990201204742,2021-04-19T14:00:56.000Z,und,@MiguelCrispiS @ConfusamChile @confedeprus @FENATSNACIONAL @salud_cut @RDemocratica @Camara_cl https://t.co/XXGyeGsMX4,0,0,0,0,alfonso,"Diseño Editorial, Fortín Mapocho, El Nortino, La Nación, La Nación Domingo y Plan B.","",2009-06-19T15:53:41.000Z,alfonsogc,Chile,FALSE
506696831,1384304255079698432,2021-04-20T00:33:48.000Z,und,@marcelodiazd @Mayafernandeza @DuranDiputado @senadorquintana @ProvosteYasna @MaiteOrsini @_adrianamunoz @GiorgioJackson @gabrielboric @Panchoundurraga @jalessandri @UrrutiaporChile @gonzalowinter @CatalinaPerezS @GaelDiputada @MiguelCrispiS @Pablo_Maltes @ValdebenitoNata,7,0,6,0,Nicolás Lorca,@RNchile🇨🇱| Fui asesor en @Camara_cl-@GoberdeConce| Hoy Coordinador Nacional de @SecundariosRN y contribuyendo para poner a #ChileEnMarcha| Admin. Pública USS,"",2012-02-28T01:41:24.000Z,nicolorcaRN,"Las Condes, Chile",FALSE
545721951,1383993482046435337,2021-04-19T03:58:54.000Z,es,"@javiparada @MiguelCrispiS Yo lo hayo súper necesario, enfrentarte públicamente. Más que fome o entretenido, es necesario. Te implicas en cuestiones políticas que afectan a las personas, no creo que estemos en si te entretiene o no el cuestionamiento a tu voltereta.",0,0,0,0,Felipe Palma Rojas,"Pienso que las plantas son las únicas que saben realmente vivir en comunidad, y las admiro.  Aparte de eso, soy un psicólogo más.  🏳️‍🌈🏴#APRUEBO #CC",https://t.co/KSrvjo8OTf,2012-04-05T02:58:48.000Z,felparro,"Santiago, Chile.",FALSE
55954964,1384158200014938118,2021-04-19T14:53:25.000Z,fr,@MiguelCrispiS Que significa burnout ?,0,0,0,0,Tupungatito,"Isatera en mis noches de insomnio, Only happy when it rains","",2009-07-11T23:02:32.000Z,Sandra_VetChile,santiago chile,FALSE
565898380,1384227724852555778,2021-04-19T19:29:41.000Z,es,"@MiguelCrispiS Lo del 80% estaba de antes (al menos 1 mes, fue para tapar la solicitud del 3er retiro), tampoco es a causa del mal manejo del bono covid.",0,0,0,0,Héctor Caucoto,"Papá por siempre, Deportista de bajo rendimiento. Chuncho hasta la médula.","",2012-04-29T01:57:25.000Z,HecThorMentor,"",FALSE
596033841,1384232459609403397,2021-04-19T19:48:30.000Z,es,"@javiparada @MiguelCrispiS es muy poco democrático no respetar las decisiones personales. Y nunca habla mal alguien capaz de replantearse a si misma, es más bien un buen ejercicio intelectual y espiritual. Saldremos de esta colaborando, conversando, escuchando. O se va a repetir la historia",0,0,0,0,Juan Gabler,"","",2012-06-01T00:14:39.000Z,JuanGabler,"",FALSE
620267463,1384168213584306186,2021-04-19T15:33:13.000Z,es,@javiparada @MiguelCrispiS Quedate como un ordinario @MiguelCrispiS,0,0,1,0,Javier,"","",2012-06-27T17:31:14.000Z,javierlh90,"",FALSE
67251641,1384665760790949891,2021-04-21T00:30:17.000Z,es,"@MiguelCrispiS IFE a 13 millones de personas, Miguel. Eso está muy lejos de no ofrecer una alternativa.",0,0,0,0,Felipe Guler,"No, his mind is not for rent to any god or government. Always hopeful, yet discontent, he knows changes aren't permanent. But change is...","",2009-08-20T06:57:06.000Z,felipeguler,Chile,FALSE
701014986156539904,1384290184477372426,2021-04-19T23:37:53.000Z,und,@MaraJosEspindo2 @MiguelCrispiS @gabrielboric @DoctorJLCastro @ANDRESCELISM @DuranDiputado @bullboss63 #LaEutanasiaNoEsDigna,1,0,0,0,Paz Paz,"Paz para Chile
Vota Informado","",2016-02-20T12:06:11.000Z,greciadiaz_diaz,"",FALSE
701014986156539904,1384508230433452039,2021-04-20T14:04:19.000Z,und,@cecyfreire2107 @MiguelCrispiS @KarolCariola @DocVictorTorres @AndreaIniguezM @pizarro_pamela @Danilo3163 @Eageryoungmind @carreragonzalo @fedoraletelier @Jou_Kaiser @MAngelicaPurce1 @Drisa2010 @Vengodevuelta16 #LaEutanasiaNoEsDigna,1,0,0,0,Paz Paz,"Paz para Chile
Vota Informado","",2016-02-20T12:06:11.000Z,greciadiaz_diaz,"",FALSE
715196594,1384455506685726721,2021-04-20T10:34:49.000Z,es,"@MiguelCrispiS Hay valores y principios que no se transan,  los mas viejos sabemos como se impuso este modelo que hoy tanto defiende la derecha, costo muchos muertos y torturados.",0,0,0,0,Alicia,"Mamá Trabajadora.
Me molestan las injusticias y los abusos","",2012-07-25T00:47:13.000Z,sary463,Lota,FALSE
730939291,1383991410341208064,2021-04-19T03:50:40.000Z,en,@javiparada @MiguelCrispiS No day ni pa que te posteen!!,0,0,0,0,Macarena Levin,"Libertaria  ,  Si a la diversidad en todas sus formas ,  ....hola a todos!!!!!!!!!!!!!!","",2012-08-01T15:55:45.000Z,MacarenaLevin1,La Reina,FALSE
734033999430090753,1384690353987592192,2021-04-21T02:08:01.000Z,es,"@MiguelCrispiS Y no solo eso, se llenan los bolsillos de plata vendiendo deptos de 2x2 a precios prohibitivos. Basta!",0,0,0,0,Wonder Maravilla,Digo lo que pienso y no digo,"",2016-05-21T14:51:57.000Z,wondermaravilla,"Santiago, Chile",FALSE
744116335,1383988444418908161,2021-04-19T03:38:53.000Z,es,"@javiparada @MiguelCrispiS Pero Javi, si por rrss todos se dieron cuenta que tu objetivo es el nacho en toda su humanidad 👌...y eso lo dejaste en evidencia solita hace bastante tiempo y todo todito por rrss 🤷🏽‍♂️ jajajjajaja https://t.co/cdnN7XTcRz",0,0,1,0,Alexis,valparaiso,https://t.co/tXK9tL7htc,2012-08-08T01:03:41.000Z,alexisprfm,valparaiso,FALSE
882295261665648641,1384686874829148165,2021-04-21T01:54:11.000Z,es,"@MiguelCrispiS Y después dicen que ""no lo vieron venir""",0,0,0,0,Jorhernamu,"","",2017-07-04T17:49:17.000Z,Jorhernamu1,"",FALSE
933682434549403648,1384137803211051016,2021-04-19T13:32:22.000Z,es,@MiguelCrispiS Jajaja  y tu que has hecho  ?????,0,0,0,0,Ximena,"","",2017-11-23T13:03:34.000Z,xmarimonr,"",FALSE
938341018675679232,1384303046667145216,2021-04-20T00:29:00.000Z,es,@rodrigo3823 @MiguelCrispiS Muy oportuna la cita de Maturana,0,0,0,0,Luis Alcaide,Ser de Colo Colo,"",2017-12-06T09:35:07.000Z,LuisAlcaide6,"Las Condes, Chile",FALSE
938341018675679232,1384301988368711689,2021-04-20T00:24:47.000Z,es,"@MiguelCrispiS Y nada te dice que lo realmente interesante es conocer los motivos de Javiera?
Llámala",0,0,0,0,Luis Alcaide,Ser de Colo Colo,"",2017-12-06T09:35:07.000Z,LuisAlcaide6,"Las Condes, Chile",FALSE
961709201662840832,1384131256691003396,2021-04-19T13:06:22.000Z,es,"@javiparada @MiguelCrispiS Después de venderte a la derecha, y de forma tan explícita, ¿quién quisiera tomar el teléfono para preguntarte qué pasó?",1,0,1,0,Cosmonauta,"Profesor de ciencias básicas. Escéptico, resentido e inconformista.","",2018-02-08T21:11:56.000Z,CosmonautaAraya,"Valparaíso, Chile",FALSE
978351616884658177,1384504969768865793,2021-04-20T13:51:22.000Z,es,"Y piensan q con una ley podrán matar a diestra y siniestra ‼️ Por favor‼️ Ayer, hoy y siempre la eutanasia es ILEGAL ‼️🔪☠️
#LaEutanasiaNOesDIGNA

@MiguelCrispiS
@gabrielboric
@DoctorJLCastro
@AndresCelisM
@DuranDiputado
@bullboss63 https://t.co/PQIymN5fte https://t.co/0k4tcLA27s",0,0,0,0,LA VERDAD ES UNA,Dios te sigo,"",2018-03-26T19:22:57.000Z,MaraJosEspindo2,"",FALSE
978351616884658177,1384298318801510408,2021-04-20T00:10:12.000Z,es,"Y piensan q con una ley podrán matar a diestra y siniestra ‼️ Por favor‼️ Ayer, hoy y siempre la eutanasia es ILEGAL ‼️🔪☠️
#LaEutanasiaNOesDIGNA

@MiguelCrispiS
@gabrielboric
@DoctorJLCastro
@AndresCelisM
@DuranDiputado
@bullboss63 https://t.co/yfMDrjFaSJ",0,0,0,0,LA VERDAD ES UNA,Dios te sigo,"",2018-03-26T19:22:57.000Z,MaraJosEspindo2,"",FALSE
978351616884658177,1384296961214357507,2021-04-20T00:04:49.000Z,es,"La eutanasia es matar ‼️🔪☠️
#LaEutanasiaNOesDIGNA

@MiguelCrispiS
@gabrielboric
@DoctorJLCastro
@AndresCelisM
@DuranDiputado
@bullboss63 https://t.co/h3iSVovtWW",3,0,1,2,LA VERDAD ES UNA,Dios te sigo,"",2018-03-26T19:22:57.000Z,MaraJosEspindo2,"",FALSE
978351616884658177,1384296593650638855,2021-04-20T00:03:21.000Z,es,"Y piensan q con una ley podrán matar a diestra y siniestra ‼️ Por favor‼️ Ayer, hoy y siempre la eutanasia es ILEGAL ‼️🔪☠️
#LaEutanasiaNOesDIGNA

@MiguelCrispiS
@gabrielboric
@DoctorJLCastro
@AndresCelisM
@DuranDiputado
@bullboss63 https://t.co/3MptH91xOL",0,0,0,0,LA VERDAD ES UNA,Dios te sigo,"",2018-03-26T19:22:57.000Z,MaraJosEspindo2,"",FALSE
978351616884658177,1384298060990140426,2021-04-20T00:09:11.000Z,es,"Y piensan q con una ley podrán matar a diestra y siniestra ‼️ Por favor‼️ Ayer, hoy y siempre la eutanasia es ILEGAL ‼️🔪☠️
#LaEutanasiaNOesDIGNA

@MiguelCrispiS
@gabrielboric
@DoctorJLCastro
@AndresCelisM
@DuranDiputado
@bullboss63 https://t.co/H5mu0yopt0",3,0,1,1,LA VERDAD ES UNA,Dios te sigo,"",2018-03-26T19:22:57.000Z,MaraJosEspindo2,"",FALSE
978351616884658177,1384297774422790151,2021-04-20T00:08:03.000Z,es,"Y piensan q con una ley podrán matar a diestra y siniestra ‼️ Por favor‼️ Ayer, hoy y siempre la eutanasia es ILEGAL ‼️🔪☠️
#LaEutanasiaNOesDIGNA

@MiguelCrispiS
@gabrielboric
@DoctorJLCastro
@AndresCelisM
@DuranDiputado
@bullboss63 https://t.co/zwWk5jmpgn",3,0,1,1,LA VERDAD ES UNA,Dios te sigo,"",2018-03-26T19:22:57.000Z,MaraJosEspindo2,"",FALSE
978351616884658177,1384289781929021443,2021-04-19T23:36:17.000Z,es,"Y piensan q con una ley podrán matar a diestra y siniestra ‼️ Por favor‼️ Ayer, hoy y siempre la eutanasia es ILEGAL ‼️🔪☠️
#LaEutanasiaNOesDIGNA

@MiguelCrispiS
@gabrielboric
@DoctorJLCastro
@AndresCelisM
@DuranDiputado
@bullboss63 https://t.co/Pu99Wklcv9",2,1,1,0,LA VERDAD ES UNA,Dios te sigo,"",2018-03-26T19:22:57.000Z,MaraJosEspindo2,"",FALSE
978351616884658177,1384499546982584322,2021-04-20T13:29:49.000Z,es,"Y piensan q con una ley podrán matar a diestra y siniestra ‼️ Por favor‼️ Ayer, hoy y siempre la eutanasia es ILEGAL ‼️🔪☠️
#LaEutanasiaNOesDIGNA

@MiguelCrispiS
@gabrielboric
@DoctorJLCastro
@AndresCelisM
@DuranDiputado
@bullboss63 @sebastianpinera @Camara_cl  abran los ojos‼️ https://t.co/Wuq1LjVGG6",8,0,6,2,LA VERDAD ES UNA,Dios te sigo,"",2018-03-26T19:22:57.000Z,MaraJosEspindo2,"",FALSE
99146536,1383995463645351937,2021-04-19T04:06:46.000Z,es,@jaanelli @javiparada @MiguelCrispiS ...es que compartieron mucho...,0,0,0,0,Xepitl,"","",2009-12-24T18:10:49.000Z,Xepitl,"",FALSE
99148340,1383994223553245191,2021-04-19T04:01:50.000Z,es,"@javiparada @MiguelCrispiS Amarilla , ningún respeto por la memoria de tu padre !",0,0,0,0,CLAUDIO,apruebo,"",2009-12-24T18:23:30.000Z,MoncadaclaudioQ,"Santiago, Metropolitana de Santiago",FALSE
